project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1031,Project PAIM-1031 - Metro Line Phase II,Telecommunications,Ministry of Communications,RVNL,Uttar Pradesh,6391.38,6698.99,2387.88,35.3,2014-11-01,2017-05-19,2018-12-27,2016-04-24,28,12.38,1
PAIM-1041,Project PAIM-1041 - Metro Line Phase II,Telecommunications,Ministry of Communications,RVNL,Maharashtra,2651.63,2908.18,1946.72,62.9,2013-07-01,2016-11-12,2018-03-09,2016-04-16,23,11.61,1
PAIM-1055,Project PAIM-1055 - Expressway,Coal,Ministry of Coal,NHPC,Andhra Pradesh,5973.89,6500.72,3322.84,60.0,2010-04-01,2014-06-09,2017-08-07,2016-04-29,55,8.82,1
PAIM-1083,Project PAIM-1083 - Expressway,Power & Renewable Energy,Ministry of Power,Coal India Limited,Bihar,6685.51,6685.51,5627.08,93.3,2014-03-01,2016-05-19,2016-05-19,2016-04-19,0,-0.4,0
PAIM-1098,Project PAIM-1098 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,Indian Railways,Madhya Pradesh,4728.48,4728.48,439.38,10.4,2015-07-01,2018-09-13,2018-09-13,2016-04-26,34,39.86,1
PAIM-1105,Project PAIM-1105 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Madhya Pradesh,181.87,181.87,42.39,21.0,2015-07-01,2017-09-18,2017-09-18,2016-04-26,9,13.15,1
PAIM-1138,Project PAIM-1138 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,ONGC,Gujarat,3297.83,3609.21,3043.46,74.2,2010-11-01,2012-06-23,2013-03-23,2016-04-03,13,9.44,1
PAIM-1144,Project PAIM-1144 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Assam,6859.38,6859.38,1592.48,25.4,2015-07-01,2017-06-20,2017-06-20,2016-04-26,6,7.49,0
PAIM-1162,Project PAIM-1162 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHAI,Tamil Nadu,5754.16,7226.56,5845.57,77.8,2012-11-01,2015-01-20,2016-07-19,2016-04-14,26,25.59,1
PAIM-1187,Project PAIM-1187 - Metro Line Phase II,Telecommunications,Ministry of Communications,NTPC,Punjab,7986.33,7986.33,7638.68,100.0,2012-03-01,2013-12-21,2013-12-21,2016-04-09,0,3.8,0
PAIM-1237,Project PAIM-1237 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Telangana,1854.13,1854.13,504.06,31.7,2014-11-01,2019-11-05,2019-11-05,2016-04-24,0,0.4,0
