project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1042,Project PAIM-1042 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,GAIL,Odisha,7643.54,11004.06,3954.12,35.2,2002-12-01,2007-12-05,2012-09-11,2007-01-09,83,43.97,1
PAIM-1099,Project PAIM-1099 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,NHAI,Maharashtra,8337.32,9205.75,6079.88,66.8,2002-12-01,2007-08-07,2008-05-06,2007-01-09,13,10.42,1
PAIM-1109,Project PAIM-1109 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Maharashtra,690.14,690.14,635.78,100.0,2001-08-01,2005-04-12,2005-04-12,2007-01-02,0,3.4,0
PAIM-1137,Project PAIM-1137 - Thermal Power Unit,Telecommunications,Ministry of Communications,POWERGRID,West Bengal,5346.57,5346.57,341.36,5.6,2006-04-01,2011-05-05,2011-05-05,2007-01-26,27,21.68,1
PAIM-1145,Project PAIM-1145 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,Tamil Nadu,6681.13,7785.04,2986.8,40.7,2003-08-01,2008-08-04,2010-10-10,2007-01-12,38,16.52,1
PAIM-1242,Project PAIM-1242 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Haryana,4939.25,5700.9,4749.83,75.0,2002-12-01,2007-04-09,2008-03-30,2007-01-09,17,15.42,1
PAIM-1247,Project PAIM-1247 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,Indian Railways,Punjab,3671.3,3671.3,3671.3,100.0,2002-04-01,2005-09-12,2005-09-12,2007-01-05,0,0.2,0
PAIM-1254,Project PAIM-1254 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,CPWD,Punjab,6139.98,7262.94,2125.49,27.4,2004-12-01,2008-06-13,2012-11-16,2007-01-20,77,29.93,1
PAIM-1255,Project PAIM-1255 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,Indian Railways,Haryana,1227.74,1227.74,713.82,58.4,2004-04-01,2009-03-06,2009-03-06,2007-01-16,0,0.3,0
PAIM-1297,Project PAIM-1297 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,DMRC,Haryana,4839.31,4839.31,4766.72,90.3,2004-12-01,2007-03-21,2007-03-21,2007-01-20,0,-1.2,0
PAIM-1302,Project PAIM-1302 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Maharashtra,6108.62,6108.62,6108.62,100.0,2001-08-01,2003-08-21,2003-08-21,2007-01-02,0,0.1,0
PAIM-1311,Project PAIM-1311 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHPC,Bihar,6111.55,6111.55,5898.15,100.0,2002-04-01,2005-12-11,2005-12-11,2007-01-05,0,2.1,0
PAIM-1329,Project PAIM-1329 - Thermal Power Unit,Telecommunications,Ministry of Communications,GAIL,Rajasthan,3897.91,3897.91,542.37,13.4,2006-04-01,2008-09-17,2008-09-17,2007-01-26,23,32.17,1
PAIM-1348,Project PAIM-1348 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHPC,Rajasthan,7354.14,8930.92,5211.93,60.0,2001-08-01,2004-06-16,2006-06-21,2007-01-02,35,21.44,1
PAIM-1359,Project PAIM-1359 - Bridge Construction,Coal,Ministry of Coal,NHAI,Uttar Pradesh,3664.49,3877.77,636.8,18.8,2005-08-01,2009-09-09,2010-11-03,2007-01-23,20,14.97,1
PAIM-1362,Project PAIM-1362 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,DMRC,Maharashtra,6659.09,6659.09,249.12,3.6,2006-04-01,2011-05-05,2011-05-05,2007-01-26,64,23.64,1
PAIM-1386,Project PAIM-1386 - Expressway,Water Resources,Ministry of Jal Shakti,Coal India Limited,Punjab,2416.09,2812.78,2045.42,74.2,2001-08-01,2006-03-08,2008-06-03,2007-01-02,39,16.42,1
PAIM-1405,Project PAIM-1405 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,RVNL,Punjab,5517.66,6990.15,1882.75,28.7,2003-08-01,2009-04-01,2011-05-18,2007-01-12,37,26.69,1
PAIM-1423,Project PAIM-1423 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHAI,Bihar,4938.72,6242.62,3973.51,64.0,2002-04-01,2004-10-17,2006-10-22,2007-01-05,35,26.4,1
PAIM-1426,Project PAIM-1426 - Solar Park Development,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7770.08,8359.48,6496.58,71.2,2004-04-01,2007-04-16,2008-01-14,2007-01-16,13,9.1,1
PAIM-1472,Project PAIM-1472 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,Bihar,5525.3,5785.66,4399.6,81.9,2005-08-01,2007-02-22,2007-08-30,2007-01-23,9,12.12,1
