project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1016,Project PAIM-1016 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,GAIL,Haryana,492.91,492.91,438.88,98.4,2019-12-01,2024-09-05,2024-09-05,2024-09-05,0,1.0,0
PAIM-1021,Project PAIM-1021 - Solar Park Development,Coal,Ministry of Coal,NTPC,Telangana,2894.35,3933.02,1143.93,25.5,2021-04-01,2026-12-01,2031-07-28,2024-09-12,81,35.89,1
PAIM-1075,Project PAIM-1075 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Gujarat,2672.21,2672.21,2672.21,100.0,2019-04-01,2022-07-14,2022-07-14,2024-09-01,0,1.2,0
PAIM-1078,Project PAIM-1078 - Expressway,Telecommunications,Ministry of Communications,GAIL,Haryana,3679.45,3679.45,395.49,12.0,2023-12-01,2026-11-15,2026-11-15,2024-09-26,23,21.58,1
PAIM-1107,Project PAIM-1107 - Solar Park Development,Telecommunications,Ministry of Communications,CPWD,Assam,5395.79,5677.29,4721.71,74.2,2019-04-01,2021-03-21,2021-09-05,2024-09-01,8,5.22,1
PAIM-1121,Project PAIM-1121 - Bridge Construction,Telecommunications,Ministry of Communications,ONGC,Rajasthan,8132.99,8132.99,8132.99,100.0,2016-09-01,2018-05-24,2018-05-24,2024-09-19,0,-0.3,0
PAIM-1129,Project PAIM-1129 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,CPWD,Bihar,7412.52,9148.39,2309.65,22.1,2022-08-01,2026-11-08,2029-03-18,2024-09-19,41,38.32,1
PAIM-1131,Project PAIM-1131 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,GAIL,West Bengal,6515.28,6515.28,1814.25,31.9,2023-12-01,2026-07-18,2026-07-18,2024-09-26,0,2.0,0
PAIM-1194,Project PAIM-1194 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,GAIL,Gujarat,6875.36,7089.2,1512.08,20.8,2023-04-01,2027-02-09,2027-11-29,2024-09-22,14,8.0,1
PAIM-1225,Project PAIM-1225 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,NTPC,Odisha,853.53,1092.09,543.47,56.9,2022-08-01,2025-01-17,2027-09-09,2024-09-19,46,45.74,1
