project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1008,Project PAIM-1008 - Expressway,Railways,Ministry of Railways,NTPC,Haryana,1359.87,1697.68,1072.87,60.0,2012-10-01,2018-08-01,2020-08-26,2020-02-22,36,24.84,1
PAIM-1115,Project PAIM-1115 - Expressway,Coal,Ministry of Coal,DMRC,Odisha,5078.88,6123.55,3544.15,60.8,2012-02-01,2015-03-17,2015-11-02,2020-02-19,11,20.57,1
PAIM-1117,Project PAIM-1117 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,Indian Railways,West Bengal,6464.38,9386.51,5438.47,60.0,2015-05-01,2018-01-15,2019-09-15,2020-02-04,29,45.2,1
PAIM-1121,Project PAIM-1121 - Bridge Construction,Telecommunications,Ministry of Communications,ONGC,Rajasthan,8132.99,8132.99,7451.64,100.0,2016-09-01,2018-05-24,2018-05-24,2020-02-13,0,-0.3,0
PAIM-1150,Project PAIM-1150 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,Punjab,1929.26,1929.26,393.47,19.9,2019-05-01,2021-08-18,2021-08-18,2020-02-25,15,6.32,1
PAIM-1163,Project PAIM-1163 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,GAIL,Telangana,6377.04,6377.04,5851.01,100.0,2016-01-01,2020-01-10,2020-01-10,2020-02-09,0,4.7,0
PAIM-1171,Project PAIM-1171 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,NHPC,Uttar Pradesh,743.14,743.14,660.58,100.0,2012-10-01,2015-03-20,2015-03-20,2020-02-22,0,-0.8,0
PAIM-1181,Project PAIM-1181 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Madhya Pradesh,6975.36,8118.22,6237.91,84.7,2016-01-01,2017-06-24,2017-10-27,2020-02-09,6,16.38,1
PAIM-1204,Project PAIM-1204 - Solar Park Development,Power & Renewable Energy,Ministry of Power,CPWD,West Bengal,2717.87,2717.87,2717.87,94.1,2015-05-01,2020-05-04,2020-05-04,2020-02-04,0,1.7,0
PAIM-1250,Project PAIM-1250 - Railway Line Electrification,Coal,Ministry of Coal,Coal India Limited,Rajasthan,2873.52,2873.52,2252.89,71.6,2016-01-01,2021-10-31,2021-10-31,2020-02-09,0,3.4,0
PAIM-1313,Project PAIM-1313 - Solar Park Development,Telecommunications,Ministry of Communications,NTPC,Odisha,7858.46,9251.4,4442.69,53.0,2016-01-01,2021-03-05,2023-08-04,2020-02-09,42,17.73,1
PAIM-1379,Project PAIM-1379 - Expressway,Railways,Ministry of Railways,NHPC,Rajasthan,777.94,947.93,620.91,60.0,2013-06-01,2017-01-11,2019-02-06,2020-02-25,36,21.85,1
PAIM-1396,Project PAIM-1396 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,Telangana,3198.53,3198.53,2381.37,76.8,2016-09-01,2021-03-09,2021-03-09,2020-02-13,0,2.1,0
PAIM-1468,Project PAIM-1468 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Coal India Limited,Telangana,5288.6,5635.59,3417.62,65.5,2017-05-01,2020-07-14,2022-03-14,2020-02-15,29,7.87,1
PAIM-1469,Project PAIM-1469 - Metro Line Phase II,Railways,Ministry of Railways,CPWD,Haryana,8261.89,9091.09,1537.91,15.4,2018-09-01,2022-08-11,2026-04-16,2020-02-23,64,25.81,1
