project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1009,Project PAIM-1009 - Thermal Power Unit,Telecommunications,Ministry of Communications,NTPC,Karnataka,5537.19,5846.64,3560.09,55.6,2020-09-01,2025-03-09,2026-03-22,2024-02-13,18,5.59,1
PAIM-1054,Project PAIM-1054 - Metro Line Phase II,Telecommunications,Ministry of Communications,DMRC,Madhya Pradesh,5959.21,6755.86,3743.77,60.0,2016-10-01,2020-07-12,2024-11-03,2024-02-22,75,13.37,1
PAIM-1134,Project PAIM-1134 - Solar Park Development,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Uttar Pradesh,5532.34,5894.31,2738.88,40.6,2022-09-01,2025-01-18,2026-10-31,2024-02-23,31,16.82,1
PAIM-1150,Project PAIM-1150 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,Punjab,1929.26,2051.25,1357.5,73.0,2019-05-01,2021-08-18,2022-06-29,2024-02-04,15,6.32,1
PAIM-1177,Project PAIM-1177 - Gas Pipeline Expansion,Coal,Ministry of Coal,POWERGRID,Maharashtra,4413.35,5292.81,3785.72,78.2,2020-09-01,2024-03-14,2025-02-13,2024-02-13,16,19.93,1
PAIM-1183,Project PAIM-1183 - Thermal Power Unit,Coal,Ministry of Coal,Coal India Limited,Odisha,4966.76,4966.76,1020.55,23.9,2023-05-01,2025-04-20,2025-04-20,2024-02-25,21,28.69,1
PAIM-1216,Project PAIM-1216 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHPC,Maharashtra,7102.31,9125.49,2304.95,29.6,2020-01-01,2025-09-01,2029-11-11,2024-02-09,73,28.49,1
PAIM-1232,Project PAIM-1232 - Expressway,Railways,Ministry of Railways,RVNL,Punjab,1694.08,1783.85,572.73,36.4,2022-09-01,2025-05-18,2026-09-12,2024-02-23,23,13.63,1
PAIM-1274,Project PAIM-1274 - Gas Pipeline Expansion,Coal,Ministry of Coal,ONGC,Rajasthan,8085.06,9605.55,6631.2,80.8,2020-01-01,2021-07-24,2021-11-26,2024-02-09,6,18.81,1
PAIM-1296,Project PAIM-1296 - Gas Pipeline Expansion,Coal,Ministry of Coal,ONGC,Telangana,282.36,282.36,42.78,17.5,2023-05-01,2025-11-16,2025-11-16,2024-02-25,8,7.49,1
PAIM-1326,Project PAIM-1326 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,Andhra Pradesh,2930.19,2930.19,2811.72,100.0,2020-01-01,2021-11-21,2021-11-21,2024-02-09,0,5.0,0
PAIM-1337,Project PAIM-1337 - Expressway,Coal,Ministry of Coal,NHPC,Tamil Nadu,7616.42,8291.95,5597.51,60.0,2017-06-01,2022-02-05,2024-02-10,2024-02-25,35,8.87,1
PAIM-1345,Project PAIM-1345 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NTPC,Assam,4211.48,4760.13,3446.82,81.3,2022-01-01,2024-03-21,2025-03-12,2024-02-20,17,21.32,1
PAIM-1351,Project PAIM-1351 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,RVNL,Andhra Pradesh,8271.43,10560.98,5831.04,60.0,2016-02-01,2019-06-15,2021-04-17,2024-02-19,32,27.68,1
PAIM-1371,Project PAIM-1371 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,NHAI,Madhya Pradesh,1065.46,1065.46,958.04,100.0,2016-02-01,2018-02-20,2018-02-20,2024-02-19,0,1.8,0
PAIM-1408,Project PAIM-1408 - Bridge Construction,Coal,Ministry of Coal,NTPC,Telangana,3693.65,3693.65,2600.34,82.3,2021-05-01,2024-09-12,2024-09-12,2024-02-15,0,3.5,0
PAIM-1431,Project PAIM-1431 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,DMRC,Maharashtra,4593.31,4593.31,4593.31,93.8,2020-09-01,2024-04-13,2024-04-13,2024-02-13,0,-1.4,0
PAIM-1437,Project PAIM-1437 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Odisha,6076.87,6967.98,5120.67,80.8,2020-01-01,2022-07-19,2023-08-21,2024-02-09,19,14.66,1
PAIM-1450,Project PAIM-1450 - Metro Line Phase II,Telecommunications,Ministry of Communications,NHAI,Punjab,1545.57,1545.57,884.71,57.8,2022-01-01,2025-10-12,2025-10-12,2024-02-20,0,2.7,0
PAIM-1469,Project PAIM-1469 - Metro Line Phase II,Railways,Ministry of Railways,CPWD,Haryana,8261.89,10394.12,6162.36,60.0,2018-09-01,2022-08-11,2026-04-16,2024-02-02,64,25.81,1
