project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1003,Project PAIM-1003 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,GAIL,Karnataka,1693.53,2048.76,1154.13,60.0,2018-10-01,2022-03-14,2023-07-30,2025-06-26,24,20.98,1
PAIM-1009,Project PAIM-1009 - Thermal Power Unit,Telecommunications,Ministry of Communications,NTPC,Karnataka,5537.19,5846.64,4836.89,82.0,2020-09-01,2025-03-09,2026-03-22,2025-06-07,18,5.59,1
PAIM-1011,Project PAIM-1011 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,CPWD,Tamil Nadu,8280.09,9635.69,6612.02,60.0,2018-02-01,2021-09-13,2022-06-13,2025-06-24,13,16.37,1
PAIM-1071,Project PAIM-1071 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,DMRC,Haryana,7879.38,9164.69,5574.18,60.0,2019-06-01,2024-11-01,2027-06-24,2025-06-29,46,16.31,1
PAIM-1094,Project PAIM-1094 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Maharashtra,5464.7,6852.15,4399.43,60.0,2019-06-01,2023-12-07,2027-09-02,2025-06-29,65,25.39,1
PAIM-1134,Project PAIM-1134 - Solar Park Development,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Uttar Pradesh,5532.34,6307.98,5661.67,80.0,2022-09-01,2025-01-18,2026-10-31,2025-06-17,31,16.82,1
PAIM-1177,Project PAIM-1177 - Gas Pipeline Expansion,Coal,Ministry of Coal,POWERGRID,Maharashtra,4413.35,5292.81,4059.7,77.5,2020-09-01,2024-03-14,2025-02-13,2025-06-07,16,19.93,1
PAIM-1183,Project PAIM-1183 - Thermal Power Unit,Coal,Ministry of Coal,Coal India Limited,Odisha,4966.76,5837.52,5027.64,85.3,2023-05-01,2025-04-20,2026-07-05,2025-06-19,21,28.69,1
PAIM-1216,Project PAIM-1216 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHPC,Maharashtra,7102.31,9125.49,4894.06,52.5,2020-01-01,2025-09-01,2029-11-11,2025-06-03,73,28.49,1
PAIM-1232,Project PAIM-1232 - Expressway,Railways,Ministry of Railways,RVNL,Punjab,1694.08,1886.45,1432.87,87.5,2022-09-01,2025-05-18,2026-09-12,2025-06-17,23,13.63,1
PAIM-1274,Project PAIM-1274 - Gas Pipeline Expansion,Coal,Ministry of Coal,ONGC,Rajasthan,8085.06,9605.55,8145.28,74.2,2020-01-01,2021-07-24,2021-11-26,2025-06-03,6,18.81,1
PAIM-1279,Project PAIM-1279 - Metro Line Phase II,Telecommunications,Ministry of Communications,NHPC,Haryana,8331.36,9830.25,8287.75,74.0,2018-10-01,2020-08-21,2021-04-29,2025-06-26,12,17.99,1
PAIM-1296,Project PAIM-1296 - Gas Pipeline Expansion,Coal,Ministry of Coal,ONGC,Telangana,282.36,295.28,169.86,66.4,2023-05-01,2025-11-16,2026-05-03,2025-06-19,8,7.49,1
PAIM-1326,Project PAIM-1326 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,Andhra Pradesh,2930.19,2930.19,2930.19,100.0,2020-01-01,2021-11-21,2021-11-21,2025-06-03,0,5.0,0
PAIM-1337,Project PAIM-1337 - Expressway,Coal,Ministry of Coal,NHPC,Tamil Nadu,7616.42,8291.95,4458.28,60.0,2017-06-01,2022-02-05,2024-02-10,2025-06-19,35,8.87,1
PAIM-1345,Project PAIM-1345 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NTPC,Assam,4211.48,5109.27,3802.04,84.2,2022-01-01,2024-03-21,2025-03-12,2025-06-14,17,21.32,1
PAIM-1407,Project PAIM-1407 - Expressway,Telecommunications,Ministry of Communications,NHAI,Bihar,7407.17,8914.17,5321.85,60.0,2019-06-01,2024-12-31,2027-02-16,2025-06-29,37,20.35,1
PAIM-1408,Project PAIM-1408 - Bridge Construction,Coal,Ministry of Coal,NTPC,Telangana,3693.65,3693.65,3693.65,100.0,2021-05-01,2024-09-12,2024-09-12,2025-06-09,0,3.5,0
PAIM-1431,Project PAIM-1431 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,DMRC,Maharashtra,4593.31,4593.31,4593.31,100.0,2020-09-01,2024-04-13,2024-04-13,2025-06-07,0,-1.4,0
PAIM-1437,Project PAIM-1437 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Odisha,6076.87,6967.98,5188.03,74.2,2020-01-01,2022-07-19,2023-08-21,2025-06-03,19,14.66,1
PAIM-1441,Project PAIM-1441 - Thermal Power Unit,Power & Renewable Energy,Ministry of Power,NHPC,West Bengal,4632.85,4632.85,4108.3,100.0,2019-06-01,2024-08-03,2024-08-03,2025-06-29,0,1.7,0
PAIM-1450,Project PAIM-1450 - Metro Line Phase II,Telecommunications,Ministry of Communications,NHAI,Punjab,1545.57,1545.57,1435.17,90.2,2022-01-01,2025-10-12,2025-10-12,2025-06-14,0,2.7,0
PAIM-1461,Project PAIM-1461 - Expressway,Coal,Ministry of Coal,Coal India Limited,Tamil Nadu,4848.05,6325.76,3986.66,60.0,2019-06-01,2021-11-17,2024-12-03,2025-06-29,53,30.48,1
