project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1004,Project PAIM-1004 - Expressway,Telecommunications,Ministry of Communications,CPWD,Madhya Pradesh,3447.26,4470.9,3145.87,73.2,2008-08-01,2010-01-23,2010-10-23,2012-09-09,13,29.69,1
PAIM-1025,Project PAIM-1025 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Telangana,799.08,799.08,553.21,61.0,2009-04-01,2015-01-30,2015-01-30,2012-09-12,0,3.7,0
PAIM-1037,Project PAIM-1037 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,POWERGRID,Assam,6734.79,7723.08,5301.48,76.7,2006-09-01,2009-06-17,2010-04-06,2012-09-29,14,14.67,1
PAIM-1044,Project PAIM-1044 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,POWERGRID,Rajasthan,2388.33,2388.33,2388.33,100.0,2005-05-01,2008-08-13,2008-08-13,2012-09-21,0,4.6,0
PAIM-1126,Project PAIM-1126 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,GAIL,Uttar Pradesh,2456.02,2714.76,1765.02,67.5,2006-01-01,2007-09-23,2008-06-22,2012-09-26,13,10.53,1
PAIM-1147,Project PAIM-1147 - Solar Park Development,Power & Renewable Energy,Ministry of Power,Coal India Limited,Assam,3587.32,3819.37,2795.4,67.5,2006-01-01,2009-05-15,2010-05-06,2012-09-26,17,6.47,1
PAIM-1165,Project PAIM-1165 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,RVNL,Haryana,5718.18,7497.2,4912.16,60.0,2006-09-01,2012-02-02,2016-07-27,2012-09-29,78,31.11,1
PAIM-1169,Project PAIM-1169 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5240.97,5240.97,564.25,10.5,2011-12-01,2015-05-14,2015-05-14,2012-09-26,36,24.51,1
PAIM-1196,Project PAIM-1196 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,GAIL,Bihar,1454.28,1717.76,794.49,50.8,2007-04-01,2012-12-30,2017-12-09,2012-09-01,86,18.12,1
PAIM-1198,Project PAIM-1198 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Andhra Pradesh,4024.96,4282.22,2029.09,53.6,2010-08-01,2013-06-16,2014-11-01,2012-09-19,24,10.46,1
