project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1007,Project PAIM-1007 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Bihar,4198.33,4198.33,3904.59,100.0,2001-03-01,2003-10-17,2003-10-17,2007-03-30,0,1.9,0
PAIM-1014,Project PAIM-1014 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Andhra Pradesh,2625.86,3313.81,1164.07,40.0,2003-02-01,2008-05-05,2012-02-19,2007-03-12,66,26.2,1
PAIM-1028,Project PAIM-1028 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Rajasthan,1288.7,1288.7,1288.7,100.0,2002-06-01,2006-07-10,2006-07-10,2007-03-07,0,3.1,0
PAIM-1034,Project PAIM-1034 - Metro Line Phase II,Railways,Ministry of Railways,ONGC,Maharashtra,4574.16,4574.16,4008.61,100.0,2001-10-01,2006-08-06,2006-08-06,2007-03-04,0,0.2,0
PAIM-1079,Project PAIM-1079 - Metro Line Phase II,Railways,Ministry of Railways,CPWD,Haryana,4500.0,4500.0,1057.55,27.3,2006-06-01,2008-03-22,2008-03-22,2007-03-28,22,27.84,1
PAIM-1114,Project PAIM-1114 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,ONGC,West Bengal,1156.66,1513.51,822.03,49.6,2002-06-01,2007-07-05,2011-11-16,2007-03-07,76,30.85,1
PAIM-1158,Project PAIM-1158 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,Indian Railways,Tamil Nadu,4714.82,6150.11,3813.32,60.0,2001-02-01,2002-08-25,2004-06-27,2007-03-02,32,30.44,1
PAIM-1180,Project PAIM-1180 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Haryana,809.14,1118.65,671.5,60.0,2001-10-01,2004-09-15,2006-04-25,2007-03-04,28,38.25,1
PAIM-1281,Project PAIM-1281 - Bridge Construction,Railways,Ministry of Railways,Indian Railways,Gujarat,4325.28,4325.28,289.19,6.5,2006-06-01,2010-03-12,2010-03-12,2007-03-28,47,41.66,1
PAIM-1284,Project PAIM-1284 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,Rajasthan,1968.0,1968.0,177.86,10.1,2006-06-01,2009-12-12,2009-12-12,2007-03-28,36,15.59,1
PAIM-1289,Project PAIM-1289 - Expressway,Railways,Ministry of Railways,NTPC,Tamil Nadu,4478.35,5006.43,1189.33,26.7,2005-02-01,2009-04-11,2012-04-07,2007-03-23,52,19.3,1
PAIM-1319,Project PAIM-1319 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Andhra Pradesh,863.11,962.58,683.45,73.0,2002-06-01,2004-11-17,2005-11-08,2007-03-07,17,11.52,1
PAIM-1365,Project PAIM-1365 - Bridge Construction,Water Resources,Ministry of Jal Shakti,NHPC,Gujarat,1643.32,1643.32,318.73,17.5,2006-06-01,2008-12-17,2008-12-17,2007-03-28,22,12.67,1
PAIM-1419,Project PAIM-1419 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHPC,West Bengal,7286.06,7286.06,7286.06,94.8,2004-06-01,2007-04-17,2007-04-17,2007-03-18,0,2.7,0
