project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1008,Project PAIM-1008 - Expressway,Railways,Ministry of Railways,NTPC,Haryana,1359.87,1359.87,43.1,3.3,2012-10-01,2018-08-01,2018-08-01,2013-07-28,36,24.84,1
PAIM-1022,Project PAIM-1022 - Expressway,Coal,Ministry of Coal,DMRC,Rajasthan,3707.86,4270.45,3516.3,77.5,2008-10-01,2011-12-15,2012-10-03,2013-07-07,14,15.17,1
PAIM-1062,Project PAIM-1062 - Bridge Construction,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7958.94,9127.12,6961.84,74.2,2008-02-01,2012-04-10,2013-12-09,2013-07-04,29,14.68,1
PAIM-1090,Project PAIM-1090 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Rajasthan,5628.95,5628.95,3008.36,46.9,2011-06-01,2016-03-06,2016-03-06,2013-07-20,0,-1.2,0
PAIM-1091,Project PAIM-1091 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,CPWD,Gujarat,1486.6,1695.18,1496.31,82.5,2010-10-01,2012-03-24,2012-08-17,2013-07-17,7,16.84,1
PAIM-1115,Project PAIM-1115 - Expressway,Coal,Ministry of Coal,DMRC,Odisha,5078.88,5485.14,1544.49,29.3,2012-02-01,2015-03-17,2015-11-02,2013-07-25,11,20.57,1
PAIM-1118,Project PAIM-1118 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHPC,Rajasthan,3827.69,3827.69,3413.38,100.0,2010-02-01,2012-09-18,2012-09-18,2013-07-15,0,-0.1,0
PAIM-1160,Project PAIM-1160 - Bridge Construction,Power & Renewable Energy,Ministry of Power,NHPC,Gujarat,3571.32,3571.32,3451.04,98.6,2008-02-01,2013-07-04,2013-07-04,2013-07-04,0,0.7,0
PAIM-1171,Project PAIM-1171 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,NHPC,Uttar Pradesh,743.14,743.14,224.6,33.8,2012-10-01,2015-03-20,2015-03-20,2013-07-28,0,-0.8,0
PAIM-1173,Project PAIM-1173 - Expressway,Telecommunications,Ministry of Communications,GAIL,Gujarat,3645.37,4333.87,1878.21,47.7,2009-06-01,2014-02-05,2018-01-24,2013-07-10,69,18.89,1
PAIM-1175,Project PAIM-1175 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Madhya Pradesh,3249.27,3816.4,2205.02,60.0,2006-03-01,2011-10-01,2015-01-30,2013-07-22,58,17.45,1
PAIM-1176,Project PAIM-1176 - Metro Line Phase II,Railways,Ministry of Railways,NHAI,Punjab,1815.87,2428.05,1441.14,52.5,2008-02-01,2013-10-02,2019-04-30,2013-07-04,97,33.71,1
PAIM-1208,Project PAIM-1208 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Karnataka,6281.95,6706.0,5320.51,90.8,2011-06-01,2013-02-20,2013-10-08,2013-07-20,11,11.05,1
PAIM-1303,Project PAIM-1303 - Thermal Power Unit,Railways,Ministry of Railways,DMRC,Madhya Pradesh,3850.11,4224.16,3143.27,74.2,2008-02-01,2011-11-12,2013-05-11,2013-07-04,26,9.72,1
PAIM-1350,Project PAIM-1350 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHAI,Bihar,5517.18,6254.29,1531.79,28.1,2010-10-01,2016-03-03,2018-08-02,2013-07-17,42,16.03,1
PAIM-1355,Project PAIM-1355 - Metro Line Phase II,Coal,Ministry of Coal,NHPC,Tamil Nadu,1223.64,1334.88,983.44,74.0,2006-11-01,2009-05-19,2010-01-04,2013-07-27,11,9.09,1
PAIM-1391,Project PAIM-1391 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Odisha,7413.91,7413.91,6836.32,100.0,2006-11-01,2011-04-09,2011-04-09,2013-07-27,0,3.1,0
PAIM-1440,Project PAIM-1440 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,ONGC,Punjab,7947.72,7947.72,7331.58,100.0,2006-11-01,2011-12-05,2011-12-05,2013-07-27,0,0.9,0
PAIM-1459,Project PAIM-1459 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,GAIL,Haryana,2440.09,2853.95,1579.78,60.0,2006-03-01,2008-03-20,2008-11-05,2013-07-22,11,16.96,1
PAIM-1474,Project PAIM-1474 - Metro Line Phase II,Railways,Ministry of Railways,NTPC,Telangana,4812.51,4812.51,4812.51,100.0,2006-03-01,2011-05-04,2011-05-04,2013-07-22,0,0.3,0
