project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1036,Project PAIM-1036 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,CPWD,Uttar Pradesh,6968.61,7214.24,2040.14,29.3,2007-08-01,2010-09-14,2011-10-17,2009-01-22,19,9.06,1
PAIM-1050,Project PAIM-1050 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,GAIL,Rajasthan,3527.45,3743.89,667.62,20.8,2007-08-01,2011-06-11,2013-04-13,2009-01-22,32,15.78,1
PAIM-1058,Project PAIM-1058 - Railway Line Electrification,Telecommunications,Ministry of Communications,ONGC,West Bengal,1246.65,1628.51,1040.11,60.0,2003-01-01,2008-10-01,2012-07-17,2009-01-29,66,30.63,1
PAIM-1074,Project PAIM-1074 - Bridge Construction,Telecommunications,Ministry of Communications,GAIL,Rajasthan,4535.11,4807.07,712.26,14.7,2007-08-01,2012-07-05,2013-04-24,2009-01-22,14,15.42,1
PAIM-1103,Project PAIM-1103 - Bridge Construction,Power & Renewable Energy,Ministry of Power,POWERGRID,Assam,5885.29,6526.48,4280.18,70.8,2003-01-01,2004-07-24,2005-04-23,2009-01-29,13,10.89,1
PAIM-1137,Project PAIM-1137 - Thermal Power Unit,Telecommunications,Ministry of Communications,POWERGRID,West Bengal,5346.57,6312.33,2158.12,31.6,2006-04-01,2011-05-05,2012-11-22,2009-01-15,27,21.68,1
PAIM-1145,Project PAIM-1145 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,Tamil Nadu,6681.13,7785.04,6115.41,69.0,2003-08-01,2008-08-04,2010-10-10,2009-01-01,38,16.52,1
PAIM-1152,Project PAIM-1152 - Bridge Construction,Telecommunications,Ministry of Communications,ONGC,Punjab,396.36,424.16,303.66,71.3,2001-09-01,2003-02-23,2003-06-28,2009-01-22,6,7.01,0
PAIM-1254,Project PAIM-1254 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,CPWD,Punjab,6139.98,7977.56,4296.08,60.0,2004-12-01,2008-06-13,2012-11-16,2009-01-09,77,29.93,1
PAIM-1255,Project PAIM-1255 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,Indian Railways,Haryana,1227.74,1227.74,1158.55,95.5,2004-04-01,2009-03-06,2009-03-06,2009-01-05,0,0.3,0
PAIM-1259,Project PAIM-1259 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,POWERGRID,Maharashtra,7519.84,7519.84,350.23,4.4,2008-04-01,2013-12-31,2013-12-31,2009-01-26,25,14.52,1
PAIM-1268,Project PAIM-1268 - Bridge Construction,Coal,Ministry of Coal,NHPC,West Bengal,3378.92,4253.89,2915.61,60.0,2002-05-01,2007-07-04,2009-09-29,2009-01-24,39,25.9,1
PAIM-1297,Project PAIM-1297 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,DMRC,Haryana,4839.31,4839.31,4310.32,100.0,2004-12-01,2007-03-21,2007-03-21,2009-01-09,0,-1.2,0
PAIM-1299,Project PAIM-1299 - Bridge Construction,Telecommunications,Ministry of Communications,GAIL,Bihar,6667.78,6667.78,4612.25,63.8,2007-08-01,2009-11-18,2009-11-18,2009-01-22,0,-1.2,0
PAIM-1329,Project PAIM-1329 - Thermal Power Unit,Telecommunications,Ministry of Communications,GAIL,Rajasthan,3897.91,4942.81,3213.34,62.5,2006-04-01,2008-09-17,2010-01-12,2009-01-15,23,32.17,1
PAIM-1359,Project PAIM-1359 - Bridge Construction,Coal,Ministry of Coal,NHAI,Uttar Pradesh,3664.49,4212.92,2363.9,61.4,2005-08-01,2009-09-09,2010-11-03,2009-01-12,20,14.97,1
PAIM-1360,Project PAIM-1360 - Metro Line Phase II,Telecommunications,Ministry of Communications,DMRC,Odisha,4838.34,4838.34,805.22,16.4,2008-04-01,2010-09-18,2010-09-18,2009-01-26,26,19.64,1
PAIM-1362,Project PAIM-1362 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,DMRC,Maharashtra,6659.09,7971.09,1725.83,21.6,2006-04-01,2011-05-05,2015-01-08,2009-01-15,64,23.64,1
PAIM-1385,Project PAIM-1385 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,CPWD,Karnataka,6371.96,7704.56,5235.93,60.0,2002-05-01,2003-10-23,2004-10-13,2009-01-24,17,20.91,1
PAIM-1394,Project PAIM-1394 - Railway Line Electrification,Coal,Ministry of Coal,DMRC,Uttar Pradesh,965.12,1053.35,546.53,60.0,2003-01-01,2005-03-21,2006-06-25,2009-01-29,22,9.14,1
PAIM-1405,Project PAIM-1405 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,RVNL,Punjab,5517.66,6990.15,3684.53,56.4,2003-08-01,2009-04-01,2011-05-18,2009-01-01,37,26.69,1
PAIM-1418,Project PAIM-1418 - Thermal Power Unit,Coal,Ministry of Coal,NHPC,Madhya Pradesh,6883.46,6883.46,808.11,11.4,2008-04-01,2011-05-16,2011-05-16,2009-01-26,17,24.54,1
PAIM-1426,Project PAIM-1426 - Solar Park Development,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7770.08,8477.36,5527.74,73.0,2004-04-01,2007-04-16,2008-01-14,2009-01-05,13,9.1,1
PAIM-1462,Project PAIM-1462 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Indian Railways,Gujarat,3626.52,3626.52,3518.11,100.0,2003-01-01,2008-10-31,2008-10-31,2009-01-29,0,4.7,0
PAIM-1472,Project PAIM-1472 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,Bihar,5525.3,6194.8,5860.01,87.3,2005-08-01,2007-02-22,2007-08-30,2009-01-12,9,12.12,1
PAIM-1496,Project PAIM-1496 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,RVNL,West Bengal,1458.52,1521.24,1164.95,70.1,2007-08-01,2009-04-22,2009-10-28,2009-01-22,9,11.06,1
