project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1032,Project PAIM-1032 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Bihar,4311.99,4827.67,3579.39,64.7,2015-04-01,2019-02-09,2020-01-31,2018-09-12,17,11.96,1
PAIM-1039,Project PAIM-1039 - Railway Line Electrification,Railways,Ministry of Railways,GAIL,Bihar,3691.49,4179.39,1671.65,41.5,2014-08-01,2019-10-04,2021-08-26,2018-09-09,33,13.22,1
PAIM-1048,Project PAIM-1048 - Railway Line Electrification,Railways,Ministry of Railways,POWERGRID,Maharashtra,1695.86,2109.24,379.35,17.0,2016-08-01,2021-05-07,2024-09-27,2018-09-20,59,39.89,1
PAIM-1051,Project PAIM-1051 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,CPWD,Madhya Pradesh,2418.59,2714.55,1510.96,60.0,2010-09-01,2013-08-16,2014-10-10,2018-09-19,20,12.24,1
PAIM-1178,Project PAIM-1178 - Expressway,Railways,Ministry of Railways,RVNL,Madhya Pradesh,7851.77,7851.77,6880.23,100.0,2012-01-01,2016-02-09,2016-02-09,2018-09-26,0,2.6,0
PAIM-1228,Project PAIM-1228 - Expressway,Coal,Ministry of Coal,NHAI,Uttar Pradesh,3232.29,3232.29,3145.71,100.0,2012-09-01,2014-11-20,2014-11-20,2018-09-30,0,-1.1,0
PAIM-1239,Project PAIM-1239 - Bridge Construction,Power & Renewable Energy,Ministry of Power,CPWD,Andhra Pradesh,2296.47,3048.35,2652.74,77.5,2015-12-01,2018-05-19,2019-08-23,2018-09-16,22,39.29,1
PAIM-1240,Project PAIM-1240 - Solar Park Development,Water Resources,Ministry of Jal Shakti,POWERGRID,Haryana,6342.59,6342.59,2640.65,43.5,2016-08-01,2021-10-04,2021-10-04,2018-09-20,0,2.7,0
PAIM-1241,Project PAIM-1241 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,GAIL,Assam,5269.82,5722.63,3729.7,61.0,2012-01-01,2017-06-03,2019-07-20,2018-09-26,37,8.59,1
PAIM-1264,Project PAIM-1264 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,RVNL,Telangana,3759.13,3759.13,3349.82,100.0,2013-04-01,2018-01-05,2018-01-05,2018-09-02,0,-0.4,0
PAIM-1286,Project PAIM-1286 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,DMRC,Punjab,3582.91,3913.38,2567.05,60.0,2010-09-01,2012-03-24,2013-01-11,2018-09-19,14,9.22,1
PAIM-1310,Project PAIM-1310 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,West Bengal,2824.49,2824.49,2447.73,100.0,2014-08-01,2016-11-18,2016-11-18,2018-09-09,0,0.4,0
PAIM-1358,Project PAIM-1358 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHAI,Bihar,485.04,653.66,373.72,60.0,2012-01-01,2015-02-14,2016-09-23,2018-09-26,28,34.76,1
PAIM-1375,Project PAIM-1375 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,RVNL,Gujarat,8386.02,9618.62,6385.61,64.0,2013-12-01,2017-01-14,2019-05-04,2018-09-06,40,14.7,1
PAIM-1409,Project PAIM-1409 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,ONGC,Gujarat,4080.87,4765.9,3063.8,61.0,2012-01-01,2016-01-10,2017-07-09,2018-09-26,26,16.79,1
PAIM-1420,Project PAIM-1420 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Coal India Limited,Odisha,1077.38,1186.22,714.05,63.2,2014-08-01,2019-06-06,2020-04-16,2018-09-09,15,10.1,1
PAIM-1434,Project PAIM-1434 - Bridge Construction,Telecommunications,Ministry of Communications,Coal India Limited,Madhya Pradesh,6620.28,6620.28,3970.79,61.4,2016-08-01,2020-02-12,2020-02-12,2018-09-20,0,-1.1,0
PAIM-1444,Project PAIM-1444 - Gas Pipeline Expansion,Coal,Ministry of Coal,RVNL,Bihar,8303.79,10651.5,5299.77,47.7,2016-08-01,2019-04-18,2022-04-14,2018-09-20,52,46.26,1
PAIM-1452,Project PAIM-1452 - Bridge Construction,Water Resources,Ministry of Jal Shakti,POWERGRID,Haryana,4123.82,4672.26,1086.98,25.1,2015-12-01,2021-08-31,2023-07-24,2018-09-16,33,15.96,1
PAIM-1458,Project PAIM-1458 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,Uttar Pradesh,5049.95,5049.95,4901.72,100.0,2015-04-01,2016-12-21,2016-12-21,2018-09-12,0,0.4,0
PAIM-1483,Project PAIM-1483 - Gas Pipeline Expansion,Railways,Ministry of Railways,RVNL,Rajasthan,1497.83,1730.38,1092.79,60.0,2012-09-01,2018-06-02,2020-12-11,2018-09-30,44,15.53,1
