project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1008,Project PAIM-1008 - Expressway,Railways,Ministry of Railways,NTPC,Haryana,1359.87,1491.24,114.73,7.4,2012-10-01,2018-08-01,2020-08-26,2014-03-25,36,24.84,1
PAIM-1022,Project PAIM-1022 - Expressway,Coal,Ministry of Coal,DMRC,Rajasthan,3707.86,4270.45,3151.25,74.2,2008-10-01,2011-12-15,2012-10-03,2014-03-04,14,15.17,1
PAIM-1062,Project PAIM-1062 - Bridge Construction,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7958.94,9127.12,6753.36,70.8,2008-02-01,2012-04-10,2013-12-09,2014-03-01,29,14.68,1
PAIM-1090,Project PAIM-1090 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Rajasthan,5628.95,5628.95,3376.83,60.2,2011-06-01,2016-03-06,2016-03-06,2014-03-17,0,-1.2,0
PAIM-1091,Project PAIM-1091 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,CPWD,Gujarat,1486.6,1736.89,1398.32,77.8,2010-10-01,2012-03-24,2012-08-17,2014-03-14,7,16.84,1
PAIM-1115,Project PAIM-1115 - Expressway,Coal,Ministry of Coal,DMRC,Odisha,5078.88,5717.29,2399.39,48.9,2012-02-01,2015-03-17,2015-11-02,2014-03-22,11,20.57,1
PAIM-1118,Project PAIM-1118 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHPC,Rajasthan,3827.69,3827.69,3763.44,100.0,2010-02-01,2012-09-18,2012-09-18,2014-03-12,0,-0.1,0
PAIM-1160,Project PAIM-1160 - Bridge Construction,Power & Renewable Energy,Ministry of Power,NHPC,Gujarat,3571.32,3571.32,3571.32,100.0,2008-02-01,2013-07-04,2013-07-04,2014-03-01,0,0.7,0
PAIM-1171,Project PAIM-1171 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,NHPC,Uttar Pradesh,743.14,743.14,509.17,60.0,2012-10-01,2015-03-20,2015-03-20,2014-03-25,0,-0.8,0
PAIM-1173,Project PAIM-1173 - Expressway,Telecommunications,Ministry of Communications,GAIL,Gujarat,3645.37,4333.87,2592.05,60.0,2009-06-01,2014-02-05,2018-01-24,2014-03-07,69,18.89,1
PAIM-1175,Project PAIM-1175 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Madhya Pradesh,3249.27,3816.4,2105.78,60.0,2006-03-01,2011-10-01,2015-01-30,2014-03-19,58,17.45,1
PAIM-1176,Project PAIM-1176 - Metro Line Phase II,Railways,Ministry of Railways,NHAI,Punjab,1815.87,2428.05,1402.55,60.0,2008-02-01,2013-10-02,2019-04-30,2014-03-01,97,33.71,1
PAIM-1208,Project PAIM-1208 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Karnataka,6281.95,6860.2,6121.26,87.5,2011-06-01,2013-02-20,2013-10-08,2014-03-17,11,11.05,1
PAIM-1303,Project PAIM-1303 - Thermal Power Unit,Railways,Ministry of Railways,DMRC,Madhya Pradesh,3850.11,4224.16,3031.75,70.8,2008-02-01,2011-11-12,2013-05-11,2014-03-01,26,9.72,1
PAIM-1350,Project PAIM-1350 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHAI,Bihar,5517.18,6401.71,2255.08,38.0,2010-10-01,2016-03-03,2018-08-02,2014-03-14,42,16.03,1
PAIM-1355,Project PAIM-1355 - Metro Line Phase II,Coal,Ministry of Coal,NHPC,Tamil Nadu,1223.64,1334.88,964.16,71.3,2006-11-01,2009-05-19,2010-01-04,2014-03-24,11,9.09,1
PAIM-1379,Project PAIM-1379 - Expressway,Railways,Ministry of Railways,NHPC,Rajasthan,777.94,777.94,60.43,8.2,2013-06-01,2017-01-11,2017-01-11,2014-03-28,36,21.85,1
PAIM-1391,Project PAIM-1391 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Odisha,7413.91,7413.91,7413.91,100.0,2006-11-01,2011-04-09,2011-04-09,2014-03-24,0,3.1,0
PAIM-1440,Project PAIM-1440 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,ONGC,Punjab,7947.72,7947.72,7947.72,100.0,2006-11-01,2011-12-05,2011-12-05,2014-03-24,0,0.9,0
PAIM-1459,Project PAIM-1459 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,GAIL,Haryana,2440.09,2853.95,1660.23,60.0,2006-03-01,2008-03-20,2008-11-05,2014-03-19,11,16.96,1
PAIM-1474,Project PAIM-1474 - Metro Line Phase II,Railways,Ministry of Railways,NTPC,Telangana,4812.51,4812.51,4812.51,100.0,2006-03-01,2011-05-04,2011-05-04,2014-03-19,0,0.3,0
