project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1029,Project PAIM-1029 - Gas Pipeline Expansion,Coal,Ministry of Coal,Indian Railways,Andhra Pradesh,1896.24,1896.24,1635.05,100.0,2011-11-01,2013-08-22,2013-08-22,2017-11-29,0,-1.0,0
PAIM-1038,Project PAIM-1038 - Bridge Construction,Power & Renewable Energy,Ministry of Power,NTPC,Karnataka,4681.75,5171.84,4044.31,76.7,2011-11-01,2014-10-16,2015-06-24,2017-11-29,12,10.47,1
PAIM-1045,Project PAIM-1045 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHPC,Haryana,8369.76,9025.68,8289.23,82.0,2013-02-01,2015-09-19,2016-06-18,2017-11-07,13,7.84,1
PAIM-1120,Project PAIM-1120 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Bihar,7473.71,8846.13,6245.34,69.0,2012-06-01,2014-07-21,2015-10-05,2017-11-02,21,18.36,1
PAIM-1130,Project PAIM-1130 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHAI,Karnataka,862.6,1127.19,628.97,60.0,2011-03-01,2015-08-07,2017-04-06,2017-11-24,29,30.67,1
PAIM-1156,Project PAIM-1156 - Thermal Power Unit,Telecommunications,Ministry of Communications,DMRC,Bihar,7321.12,8349.85,4500.95,60.0,2010-07-01,2015-09-03,2019-03-28,2017-11-21,62,14.05,1
PAIM-1188,Project PAIM-1188 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Andhra Pradesh,1987.74,1987.74,1930.02,100.0,2013-02-01,2017-01-11,2017-01-11,2017-11-07,0,4.7,0
PAIM-1226,Project PAIM-1226 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,RVNL,Rajasthan,6140.83,6370.69,4016.34,66.9,2016-06-01,2018-03-23,2018-09-28,2017-11-23,9,9.63,1
PAIM-1251,Project PAIM-1251 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,Indian Railways,Andhra Pradesh,3868.04,5006.36,3352.03,69.3,2013-10-01,2016-10-15,2018-10-20,2017-11-09,35,29.43,1
PAIM-1267,Project PAIM-1267 - Solar Park Development,Water Resources,Ministry of Jal Shakti,NTPC,Punjab,2626.09,2974.0,1048.41,37.9,2015-10-01,2019-02-12,2021-02-16,2017-11-19,35,21.68,1
PAIM-1293,Project PAIM-1293 - Expressway,Coal,Ministry of Coal,DMRC,Andhra Pradesh,6345.66,6667.81,1441.84,21.5,2015-10-01,2020-11-03,2022-06-13,2017-11-19,28,8.31,1
PAIM-1318,Project PAIM-1318 - Expressway,Water Resources,Ministry of Jal Shakti,Indian Railways,West Bengal,5684.26,5684.26,4803.11,90.3,2015-10-01,2018-01-18,2018-01-18,2017-11-19,0,3.5,0
PAIM-1341,Project PAIM-1341 - Gas Pipeline Expansion,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,POWERGRID,Odisha,5695.24,5695.24,4981.8,100.0,2010-07-01,2015-03-07,2015-03-07,2017-11-21,0,-0.9,0
PAIM-1401,Project PAIM-1401 - Thermal Power Unit,Railways,Ministry of Railways,ONGC,Punjab,3464.03,3464.03,2546.96,70.1,2015-02-01,2019-02-10,2019-02-10,2017-11-17,0,2.0,0
PAIM-1402,Project PAIM-1402 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NTPC,Tamil Nadu,6125.78,6125.78,6125.78,100.0,2009-11-01,2013-11-10,2013-11-10,2017-11-19,0,0.6,0
PAIM-1414,Project PAIM-1414 - Solar Park Development,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Coal India Limited,Karnataka,2363.04,2363.04,371.17,13.8,2017-02-01,2019-11-18,2019-11-18,2017-11-28,31,29.5,1
PAIM-1429,Project PAIM-1429 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,West Bengal,2359.39,2784.04,1798.15,60.0,2009-11-01,2011-04-25,2012-01-23,2017-11-19,13,18.0,1
PAIM-1477,Project PAIM-1477 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,Uttar Pradesh,706.34,706.34,706.34,100.0,2011-11-01,2017-07-02,2017-07-02,2017-11-29,0,1.4,0
PAIM-1497,Project PAIM-1497 - Railway Line Electrification,Railways,Ministry of Railways,NTPC,Odisha,2272.72,2272.72,2048.94,100.0,2009-11-01,2015-04-04,2015-04-04,2017-11-19,0,4.1,0
