project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1017,Project PAIM-1017 - Solar Park Development,Telecommunications,Ministry of Communications,Coal India Limited,West Bengal,6245.83,6245.83,4025.16,71.4,2003-12-01,2007-11-10,2007-11-10,2006-09-16,0,-1.4,0
PAIM-1020,Project PAIM-1020 - Railway Line Electrification,Railways,Ministry of Railways,POWERGRID,Madhya Pradesh,7390.42,7390.42,762.74,9.4,2005-12-01,2009-04-14,2009-04-14,2006-09-27,51,24.92,1
PAIM-1035,Project PAIM-1035 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,NTPC,Haryana,1040.94,1040.94,37.95,3.4,2005-12-01,2011-09-01,2011-09-01,2006-09-27,33,8.63,1
PAIM-1077,Project PAIM-1077 - Metro Line Phase II,Coal,Ministry of Coal,NHAI,Telangana,714.56,714.56,121.5,17.9,2005-12-01,2008-05-19,2008-05-19,2006-09-27,18,12.81,1
PAIM-1080,Project PAIM-1080 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,NHPC,Punjab,8434.52,9904.07,4011.64,37.1,2005-04-01,2007-08-19,2009-03-28,2006-09-23,28,44.8,1
PAIM-1102,Project PAIM-1102 - Thermal Power Unit,Power & Renewable Energy,Ministry of Power,Indian Railways,Assam,8362.4,9212.4,7367.79,82.0,2001-12-01,2004-03-20,2004-08-13,2006-09-06,7,10.16,1
PAIM-1106,Project PAIM-1106 - Thermal Power Unit,Railways,Ministry of Railways,DMRC,Assam,151.57,151.57,151.57,100.0,2002-08-01,2005-09-14,2005-09-14,2006-09-09,0,0.9,0
PAIM-1111,Project PAIM-1111 - Expressway,Railways,Ministry of Railways,NHAI,Tamil Nadu,1787.42,1787.42,1787.42,100.0,2003-04-01,2005-08-18,2005-08-18,2006-09-12,0,-0.5,0
PAIM-1123,Project PAIM-1123 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,DMRC,Assam,3062.65,3062.65,1980.9,70.1,2003-12-01,2007-12-10,2007-12-10,2006-09-16,0,4.1,0
PAIM-1140,Project PAIM-1140 - Solar Park Development,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Madhya Pradesh,4993.74,4993.74,2984.89,60.2,2003-12-01,2008-09-05,2008-09-05,2006-09-16,0,4.6,0
PAIM-1199,Project PAIM-1199 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5768.27,6418.02,2276.89,37.0,2004-08-01,2008-03-13,2010-02-24,2006-09-20,34,18.43,1
PAIM-1200,Project PAIM-1200 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Madhya Pradesh,6764.8,8197.25,5402.42,74.2,2001-04-01,2005-06-09,2006-03-29,2006-09-02,14,21.18,1
PAIM-1234,Project PAIM-1234 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,DMRC,Madhya Pradesh,1922.59,2497.82,1279.13,54.3,2001-04-01,2006-11-01,2010-11-30,2006-09-02,71,29.92,1
PAIM-1248,Project PAIM-1248 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,Assam,2504.02,2504.02,1905.79,86.5,2001-12-01,2007-06-03,2007-06-03,2006-09-06,0,2.3,0
PAIM-1263,Project PAIM-1263 - Thermal Power Unit,Power & Renewable Energy,Ministry of Power,DMRC,West Bengal,8110.11,8110.11,6678.76,77.2,2003-12-01,2007-07-13,2007-07-13,2006-09-16,0,-1.4,0
PAIM-1353,Project PAIM-1353 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,GAIL,Punjab,6032.52,6945.53,4770.7,77.5,2001-12-01,2005-10-11,2007-02-05,2006-09-06,23,15.13,1
PAIM-1399,Project PAIM-1399 - Solar Park Development,Power & Renewable Energy,Ministry of Power,Coal India Limited,Madhya Pradesh,7690.86,9100.97,3145.13,34.7,2004-08-01,2008-02-12,2009-12-15,2006-09-20,32,30.0,1
PAIM-1455,Project PAIM-1455 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Indian Railways,Maharashtra,2556.57,2556.57,523.88,22.6,2005-12-01,2009-10-11,2009-10-11,2006-09-27,0,2.4,0
PAIM-1463,Project PAIM-1463 - Expressway,Water Resources,Ministry of Jal Shakti,GAIL,Andhra Pradesh,3590.15,3590.15,3402.43,100.0,2001-12-01,2005-02-13,2005-02-13,2006-09-06,0,2.5,0
