project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1008,Project PAIM-1008 - Expressway,Railways,Ministry of Railways,NTPC,Haryana,1359.87,1697.68,652.09,34.9,2012-10-01,2018-08-01,2020-08-26,2016-11-09,36,24.84,1
PAIM-1030,Project PAIM-1030 - Solar Park Development,Water Resources,Ministry of Jal Shakti,NHAI,Gujarat,3997.5,3997.5,3850.34,100.0,2014-02-01,2016-01-22,2016-01-22,2016-11-17,0,1.4,0
PAIM-1046,Project PAIM-1046 - Solar Park Development,Railways,Ministry of Railways,GAIL,Gujarat,3349.21,3678.9,3023.12,87.5,2014-02-01,2016-03-22,2016-09-27,2016-11-17,9,11.81,1
PAIM-1059,Project PAIM-1059 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Maharashtra,911.22,1103.62,624.5,60.8,2008-11-01,2014-01-04,2014-12-06,2016-11-19,16,21.11,1
PAIM-1072,Project PAIM-1072 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Tamil Nadu,1556.51,1756.25,370.83,23.6,2014-10-01,2019-08-06,2021-11-01,2016-11-19,39,21.0,1
PAIM-1089,Project PAIM-1089 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Rajasthan,943.35,943.35,943.35,100.0,2008-11-01,2012-09-11,2012-09-11,2016-11-19,0,4.5,0
PAIM-1090,Project PAIM-1090 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Rajasthan,5628.95,5628.95,5628.95,100.0,2011-06-01,2016-03-06,2016-03-06,2016-11-01,0,-1.2,0
PAIM-1115,Project PAIM-1115 - Expressway,Coal,Ministry of Coal,DMRC,Odisha,5078.88,6123.55,4269.7,77.5,2012-02-01,2015-03-17,2015-11-02,2016-11-06,11,20.57,1
PAIM-1138,Project PAIM-1138 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,ONGC,Gujarat,3297.83,3609.21,2551.24,70.8,2010-11-01,2012-06-23,2013-03-23,2016-11-29,13,9.44,1
PAIM-1149,Project PAIM-1149 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,POWERGRID,Rajasthan,1587.12,1695.88,1241.7,69.0,2015-06-01,2017-02-20,2017-07-16,2016-11-22,7,17.62,1
PAIM-1171,Project PAIM-1171 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,NHPC,Uttar Pradesh,743.14,743.14,693.73,100.0,2012-10-01,2015-03-20,2015-03-20,2016-11-09,0,-0.8,0
PAIM-1208,Project PAIM-1208 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Karnataka,6281.95,6975.85,4622.45,74.2,2011-06-01,2013-02-20,2013-10-08,2016-11-01,11,11.05,1
PAIM-1253,Project PAIM-1253 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Assam,7377.52,7377.52,3419.2,50.0,2014-10-01,2019-03-09,2019-03-09,2016-11-19,0,-1.5,0
PAIM-1351,Project PAIM-1351 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,RVNL,Andhra Pradesh,8271.43,8271.43,712.75,9.9,2016-02-01,2019-06-15,2019-06-15,2016-11-27,32,27.68,1
PAIM-1371,Project PAIM-1371 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,NHAI,Madhya Pradesh,1065.46,1065.46,428.62,39.9,2016-02-01,2018-02-20,2018-02-20,2016-11-27,0,1.8,0
PAIM-1379,Project PAIM-1379 - Expressway,Railways,Ministry of Railways,NHPC,Rajasthan,777.94,947.93,513.16,62.7,2013-06-01,2017-01-11,2019-02-06,2016-11-12,36,21.85,1
PAIM-1403,Project PAIM-1403 - Thermal Power Unit,Telecommunications,Ministry of Communications,NHPC,Telangana,8126.28,8126.28,8126.28,100.0,2008-11-01,2013-09-06,2013-09-06,2016-11-19,0,-0.4,0
PAIM-1406,Project PAIM-1406 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,NHAI,Odisha,5608.03,5608.03,2572.21,42.5,2015-06-01,2019-01-11,2019-01-11,2016-11-22,0,-1.8,0
PAIM-1432,Project PAIM-1432 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,POWERGRID,Karnataka,2701.56,3001.27,1941.13,70.8,2010-11-01,2013-12-15,2014-12-06,2016-11-29,17,11.09,1
