project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1049,Project PAIM-1049 - Bridge Construction,Railways,Ministry of Railways,NTPC,Madhya Pradesh,8258.34,8258.34,6743.31,73.2,2023-02-01,2027-11-07,2027-11-07,2026-07-15,0,2.5,0
PAIM-1064,Project PAIM-1064 - Bridge Construction,Railways,Ministry of Railways,POWERGRID,Telangana,1604.51,1604.51,1604.51,98.4,2021-10-01,2026-07-07,2026-07-07,2026-07-07,0,4.9,0
PAIM-1069,Project PAIM-1069 - Bridge Construction,Power & Renewable Energy,Ministry of Power,Indian Railways,Rajasthan,5718.32,6723.53,5440.45,76.7,2020-07-01,2022-01-22,2022-07-09,2026-07-30,8,17.58,1
PAIM-1088,Project PAIM-1088 - Gas Pipeline Expansion,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,CPWD,Bihar,8164.55,8164.55,7046.99,100.0,2023-02-01,2025-12-17,2025-12-17,2026-07-15,0,1.4,0
PAIM-1127,Project PAIM-1127 - Railway Line Electrification,Telecommunications,Ministry of Communications,GAIL,Andhra Pradesh,3386.87,3550.98,3172.3,90.0,2023-10-01,2025-10-20,2026-03-15,2026-07-17,7,5.81,1
PAIM-1132,Project PAIM-1132 - Solar Park Development,Water Resources,Ministry of Jal Shakti,POWERGRID,Gujarat,3004.06,3004.06,3004.06,100.0,2023-10-01,2026-03-19,2026-03-19,2026-07-17,0,2.6,0
PAIM-1155,Project PAIM-1155 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,RVNL,Odisha,4621.87,5414.46,2948.62,53.6,2021-10-01,2026-11-04,2030-12-25,2026-07-07,72,17.15,1
PAIM-1218,Project PAIM-1218 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,CPWD,Gujarat,4887.71,4887.71,4510.25,100.0,2021-10-01,2025-06-12,2025-06-12,2026-07-07,0,4.4,0
PAIM-1245,Project PAIM-1245 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,West Bengal,4810.73,4810.73,4495.17,100.0,2018-07-01,2023-12-02,2023-12-02,2026-07-19,0,3.9,0
PAIM-1252,Project PAIM-1252 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,ONGC,Gujarat,3778.33,4393.21,3180.22,69.0,2021-02-01,2025-11-07,2028-01-13,2026-07-05,38,16.27,1
PAIM-1270,Project PAIM-1270 - Expressway,Power & Renewable Energy,Ministry of Power,GAIL,Gujarat,3116.62,3116.62,2721.09,100.0,2021-10-01,2026-05-08,2026-05-08,2026-07-07,0,2.6,0
PAIM-1342,Project PAIM-1342 - Gas Pipeline Expansion,Railways,Ministry of Railways,CPWD,Haryana,1589.12,1923.8,1171.66,60.8,2018-07-01,2024-01-01,2024-12-02,2026-07-19,16,21.06,1
PAIM-1354,Project PAIM-1354 - Solar Park Development,Water Resources,Ministry of Jal Shakti,RVNL,West Bengal,8392.29,8392.29,6516.01,76.8,2023-02-01,2027-08-09,2027-08-09,2026-07-15,0,0.0,0
PAIM-1382,Project PAIM-1382 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,GAIL,Haryana,7488.66,7488.66,7488.66,100.0,2020-07-01,2024-01-12,2024-01-12,2026-07-30,0,-1.8,0
PAIM-1397,Project PAIM-1397 - Metro Line Phase II,Coal,Ministry of Coal,GAIL,Odisha,772.16,922.95,659.55,77.5,2021-10-01,2025-02-12,2026-09-02,2026-07-07,27,19.53,1
PAIM-1398,Project PAIM-1398 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHAI,Telangana,6531.53,8627.31,5505.11,60.0,2019-03-01,2023-12-05,2026-12-01,2026-07-22,52,32.09,1
PAIM-1456,Project PAIM-1456 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,Bihar,8074.73,8941.38,2357.41,29.1,2023-10-01,2029-05-02,2030-10-09,2026-07-17,25,12.88,1
