project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1002,Project PAIM-1002 - Bridge Construction,Water Resources,Ministry of Jal Shakti,NTPC,Telangana,4443.86,4443.86,4192.84,100.0,2003-05-01,2007-06-09,2007-06-09,2011-05-19,0,4.8,0
PAIM-1004,Project PAIM-1004 - Expressway,Telecommunications,Ministry of Communications,CPWD,Madhya Pradesh,3447.26,4300.3,3493.95,82.5,2008-08-01,2010-01-23,2010-10-23,2011-05-18,13,29.69,1
PAIM-1020,Project PAIM-1020 - Railway Line Electrification,Railways,Ministry of Railways,POWERGRID,Madhya Pradesh,7390.42,9231.78,5238.82,60.0,2005-12-01,2009-04-14,2012-03-19,2011-05-04,51,24.92,1
PAIM-1025,Project PAIM-1025 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Telangana,799.08,799.08,350.96,39.1,2009-04-01,2015-01-30,2015-01-30,2011-05-21,0,3.7,0
PAIM-1027,Project PAIM-1027 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHAI,Tamil Nadu,2444.01,2444.01,2444.01,100.0,2004-01-01,2008-06-08,2008-06-08,2011-05-24,0,2.7,0
PAIM-1035,Project PAIM-1035 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,NTPC,Haryana,1040.94,1130.76,555.21,54.6,2005-12-01,2011-09-01,2013-07-24,2011-05-04,33,8.63,1
PAIM-1044,Project PAIM-1044 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,POWERGRID,Rajasthan,2388.33,2388.33,2222.59,100.0,2005-05-01,2008-08-13,2008-08-13,2011-05-30,0,4.6,0
PAIM-1077,Project PAIM-1077 - Metro Line Phase II,Coal,Ministry of Coal,NHAI,Telangana,714.56,806.1,482.81,69.0,2005-12-01,2008-05-19,2009-06-01,2011-05-04,18,12.81,1
PAIM-1113,Project PAIM-1113 - Expressway,Telecommunications,Ministry of Communications,ONGC,Uttar Pradesh,2293.4,2293.4,2293.4,100.0,2004-01-01,2007-06-14,2007-06-14,2011-05-24,0,3.3,0
PAIM-1135,Project PAIM-1135 - Thermal Power Unit,Power & Renewable Energy,Ministry of Power,NHAI,Maharashtra,8060.75,8060.75,8060.75,100.0,2006-08-01,2011-04-07,2011-04-07,2011-05-07,0,2.8,0
PAIM-1196,Project PAIM-1196 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,GAIL,Bihar,1454.28,1717.76,497.24,28.4,2007-04-01,2012-12-30,2017-12-09,2011-05-10,86,18.12,1
PAIM-1198,Project PAIM-1198 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Andhra Pradesh,4024.96,4024.96,503.16,14.1,2010-08-01,2013-06-16,2013-06-16,2011-05-28,24,10.46,1
PAIM-1222,Project PAIM-1222 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Coal India Limited,Odisha,7762.91,8130.96,3230.07,35.6,2009-04-01,2012-12-11,2014-12-16,2011-05-21,35,7.76,1
PAIM-1238,Project PAIM-1238 - Solar Park Development,Railways,Ministry of Railways,Indian Railways,Bihar,2200.35,2357.05,473.92,19.9,2009-04-01,2014-11-01,2016-09-23,2011-05-21,33,11.65,1
PAIM-1278,Project PAIM-1278 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,POWERGRID,Haryana,3805.34,5440.58,2917.77,60.0,2003-05-01,2008-03-05,2013-10-01,2011-05-19,97,42.97,1
PAIM-1301,Project PAIM-1301 - Gas Pipeline Expansion,Railways,Ministry of Railways,GAIL,Tamil Nadu,7260.34,8457.27,5571.96,60.0,2003-05-01,2009-01-29,2010-12-22,2011-05-19,33,16.49,1
