project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1005,Project PAIM-1005 - Bridge Construction,Water Resources,Ministry of Jal Shakti,NTPC,Maharashtra,6176.44,7240.63,5650.04,87.5,2023-07-01,2025-02-20,2025-07-16,2026-04-16,7,20.68,1
PAIM-1015,Project PAIM-1015 - Gas Pipeline Expansion,Railways,Ministry of Railways,ONGC,Odisha,7018.71,7565.63,6543.82,81.0,2022-11-01,2024-10-21,2025-09-22,2026-04-14,16,7.79,1
PAIM-1043,Project PAIM-1043 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,ONGC,Karnataka,5728.51,5728.51,4656.0,87.6,2021-07-01,2026-12-02,2026-12-02,2026-04-06,0,-1.8,0
PAIM-1092,Project PAIM-1092 - Expressway,Water Resources,Ministry of Jal Shakti,CPWD,Uttar Pradesh,6484.95,7246.55,4617.29,74.2,2020-11-01,2025-08-07,2026-08-20,2026-04-04,18,11.74,1
PAIM-1093,Project PAIM-1093 - Gas Pipeline Expansion,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,CPWD,Andhra Pradesh,926.47,926.47,796.86,78.8,2023-07-01,2027-01-11,2027-01-11,2026-04-16,0,1.9,0
PAIM-1124,Project PAIM-1124 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,NHPC,West Bengal,2834.49,3390.17,2156.89,73.0,2021-07-01,2023-12-18,2024-10-28,2026-04-06,15,19.6,1
PAIM-1133,Project PAIM-1133 - Expressway,Telecommunications,Ministry of Communications,CPWD,Madhya Pradesh,3974.26,3974.26,3974.26,100.0,2022-11-01,2025-08-17,2025-08-17,2026-04-14,0,1.4,0
PAIM-1146,Project PAIM-1146 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,ONGC,Telangana,2571.88,2571.88,2201.37,100.0,2022-03-01,2025-11-10,2025-11-10,2026-04-09,0,4.0,0
PAIM-1164,Project PAIM-1164 - Railway Line Electrification,Telecommunications,Ministry of Communications,Coal India Limited,Punjab,7010.76,7269.93,6039.26,90.0,2023-07-01,2025-10-18,2026-05-16,2026-04-16,10,4.44,1
PAIM-1195,Project PAIM-1195 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,DMRC,Andhra Pradesh,3029.23,3029.23,2606.6,100.0,2020-04-01,2023-01-16,2023-01-16,2026-04-30,0,4.1,0
PAIM-1209,Project PAIM-1209 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,Bihar,7067.46,8975.52,3294.34,35.6,2022-11-01,2027-10-06,2029-08-28,2026-04-14,33,27.0,1
PAIM-1211,Project PAIM-1211 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,GAIL,Assam,7049.95,9162.35,5932.3,60.0,2018-04-01,2021-04-15,2023-03-08,2026-04-19,33,29.96,1
PAIM-1214,Project PAIM-1214 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHPC,Haryana,2537.27,2537.27,2292.95,100.0,2019-08-01,2022-11-13,2022-11-13,2026-04-26,0,0.3,0
PAIM-1215,Project PAIM-1215 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,Indian Railways,Odisha,4716.86,4716.86,4716.86,100.0,2018-12-01,2020-08-22,2020-08-22,2026-04-23,0,4.9,0
PAIM-1224,Project PAIM-1224 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,DMRC,Madhya Pradesh,6933.46,8232.72,4593.58,64.2,2018-12-01,2023-01-09,2024-12-22,2026-04-23,34,18.74,1
PAIM-1233,Project PAIM-1233 - Expressway,Water Resources,Ministry of Jal Shakti,POWERGRID,Bihar,7200.03,7200.03,7200.03,94.8,2022-03-01,2026-06-08,2026-06-08,2026-04-09,0,-0.7,0
PAIM-1290,Project PAIM-1290 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,CPWD,Madhya Pradesh,6161.97,7239.64,4656.41,64.2,2018-12-01,2021-12-15,2022-09-14,2026-04-23,13,17.49,1
PAIM-1305,Project PAIM-1305 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Rajasthan,4477.02,5479.17,1075.05,19.8,2023-07-01,2028-12-31,2033-06-05,2026-04-16,77,26.86,1
PAIM-1339,Project PAIM-1339 - Railway Line Electrification,Telecommunications,Ministry of Communications,RVNL,Punjab,5167.99,5167.99,5167.99,100.0,2019-08-01,2023-03-13,2023-03-13,2026-04-26,0,1.0,0
PAIM-1361,Project PAIM-1361 - Railway Line Electrification,Telecommunications,Ministry of Communications,Coal India Limited,Tamil Nadu,7130.06,7130.06,6808.42,97.9,2022-11-01,2026-04-14,2026-04-14,2026-04-14,0,3.8,0
