project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1023,Project PAIM-1023 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,Indian Railways,Telangana,4921.8,5985.25,3383.71,55.6,2020-12-01,2025-10-06,2028-01-02,2025-09-06,39,21.61,1
PAIM-1067,Project PAIM-1067 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHAI,Bihar,1544.8,2075.88,1257.17,60.0,2020-12-01,2022-06-24,2023-09-28,2025-09-06,22,34.38,1
PAIM-1086,Project PAIM-1086 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,RVNL,Maharashtra,5276.35,5422.49,1271.51,21.5,2023-08-01,2028-12-02,2029-09-21,2025-09-19,14,4.53,1
PAIM-1119,Project PAIM-1119 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,GAIL,Tamil Nadu,1830.96,1830.96,1830.96,100.0,2021-08-01,2023-03-24,2023-03-24,2025-09-09,0,4.7,0
PAIM-1125,Project PAIM-1125 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,Indian Railways,Telangana,2109.36,2363.02,1853.44,80.8,2021-08-01,2024-04-17,2025-06-11,2025-09-09,20,12.03,1
PAIM-1153,Project PAIM-1153 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,RVNL,Tamil Nadu,6585.7,8698.07,5218.97,60.0,2017-09-01,2020-01-19,2021-11-21,2025-09-19,32,32.08,1
PAIM-1159,Project PAIM-1159 - Solar Park Development,Coal,Ministry of Coal,NHPC,Odisha,2264.82,2483.13,857.42,31.5,2022-12-01,2027-06-08,2029-02-27,2025-09-16,30,11.57,1
PAIM-1167,Project PAIM-1167 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Coal India Limited,Gujarat,3509.5,4146.67,2690.6,65.0,2019-09-01,2021-05-23,2021-11-07,2025-09-29,8,18.16,1
PAIM-1184,Project PAIM-1184 - Railway Line Electrification,Coal,Ministry of Coal,NHPC,Madhya Pradesh,2624.59,2727.49,673.5,26.9,2022-12-01,2028-09-30,2030-02-15,2025-09-16,24,4.7,1
PAIM-1195,Project PAIM-1195 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,DMRC,Andhra Pradesh,3029.23,3029.23,2649.39,100.0,2020-04-01,2023-01-16,2023-01-16,2025-09-02,0,4.1,0
PAIM-1201,Project PAIM-1201 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,Andhra Pradesh,7617.11,8164.57,5576.56,62.4,2023-08-01,2026-04-17,2026-11-13,2025-09-19,10,11.76,1
PAIM-1246,Project PAIM-1246 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHAI,Assam,6688.05,6688.05,5775.43,100.0,2020-12-01,2023-05-20,2023-05-20,2025-09-06,0,-1.6,0
PAIM-1327,Project PAIM-1327 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,RVNL,Gujarat,4866.43,5272.31,3180.09,60.0,2018-05-01,2020-03-21,2021-02-20,2025-09-21,16,8.34,1
PAIM-1393,Project PAIM-1393 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,DMRC,Assam,3551.83,3551.83,3333.51,100.0,2018-05-01,2021-06-14,2021-06-14,2025-09-21,0,-1.6,0
PAIM-1424,Project PAIM-1424 - Bridge Construction,Power & Renewable Energy,Ministry of Power,GAIL,Odisha,7339.42,7339.42,7339.42,100.0,2022-12-01,2024-05-24,2024-05-24,2025-09-16,0,2.5,0
PAIM-1467,Project PAIM-1467 - Gas Pipeline Expansion,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Odisha,815.13,1182.4,717.43,60.0,2017-09-01,2021-09-10,2026-03-05,2025-09-19,78,45.06,1
PAIM-1487,Project PAIM-1487 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,RVNL,West Bengal,4006.32,4006.32,4000.06,100.0,2019-09-01,2023-05-13,2023-05-13,2025-09-29,0,3.3,0
