project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1026,Project PAIM-1026 - Expressway,Water Resources,Ministry of Jal Shakti,NHAI,Uttar Pradesh,8393.76,9945.18,7827.44,68.5,2017-11-01,2021-12-10,2024-08-01,2022-08-07,46,18.48,1
PAIM-1032,Project PAIM-1032 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Bihar,4311.99,4827.67,2601.74,60.0,2015-04-01,2019-02-09,2020-01-31,2022-08-22,17,11.96,1
PAIM-1039,Project PAIM-1039 - Railway Line Electrification,Railways,Ministry of Railways,GAIL,Bihar,3691.49,4179.39,2443.32,60.0,2014-08-01,2019-10-04,2021-08-26,2022-08-19,33,13.22,1
PAIM-1048,Project PAIM-1048 - Railway Line Electrification,Railways,Ministry of Railways,POWERGRID,Maharashtra,1695.86,2372.31,1447.22,60.0,2016-08-01,2021-05-07,2024-09-27,2022-08-30,59,39.89,1
PAIM-1068,Project PAIM-1068 - Solar Park Development,Railways,Ministry of Railways,POWERGRID,Tamil Nadu,3925.86,3925.86,1319.73,29.5,2021-11-01,2024-09-16,2024-09-16,2022-08-28,0,4.9,0
PAIM-1069,Project PAIM-1069 - Bridge Construction,Power & Renewable Energy,Ministry of Power,Indian Railways,Rajasthan,5718.32,6332.62,5771.28,92.7,2020-07-01,2022-01-22,2022-07-09,2022-08-20,8,17.58,1
PAIM-1104,Project PAIM-1104 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,RVNL,Odisha,990.32,990.32,669.15,70.7,2021-03-01,2023-03-21,2023-03-21,2022-08-23,0,2.6,0
PAIM-1166,Project PAIM-1166 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHAI,Tamil Nadu,337.26,337.26,179.84,47.4,2021-03-01,2024-05-14,2024-05-14,2022-08-23,0,-1.9,0
PAIM-1239,Project PAIM-1239 - Bridge Construction,Power & Renewable Energy,Ministry of Power,CPWD,Andhra Pradesh,2296.47,3198.73,2119.88,60.0,2015-12-01,2018-05-19,2019-08-23,2022-08-26,22,39.29,1
PAIM-1240,Project PAIM-1240 - Solar Park Development,Water Resources,Ministry of Jal Shakti,POWERGRID,Haryana,6342.59,6342.59,5946.64,100.0,2016-08-01,2021-10-04,2021-10-04,2022-08-30,0,2.7,0
PAIM-1245,Project PAIM-1245 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,West Bengal,4810.73,4810.73,3816.58,76.5,2018-07-01,2023-12-02,2023-12-02,2022-08-09,0,3.9,0
PAIM-1285,Project PAIM-1285 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,West Bengal,3145.61,4029.27,2771.5,60.0,2017-03-01,2019-01-20,2019-10-20,2022-08-02,13,28.09,1
PAIM-1310,Project PAIM-1310 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,West Bengal,2824.49,2824.49,2824.49,100.0,2014-08-01,2016-11-18,2016-11-18,2022-08-19,0,0.4,0
PAIM-1332,Project PAIM-1332 - Gas Pipeline Expansion,Coal,Ministry of Coal,Coal India Limited,Assam,7890.48,7890.48,1637.54,18.7,2021-11-01,2026-08-07,2026-08-07,2022-08-28,0,3.7,0
PAIM-1342,Project PAIM-1342 - Gas Pipeline Expansion,Railways,Ministry of Railways,CPWD,Haryana,1589.12,1923.8,904.13,47.4,2018-07-01,2024-01-01,2024-12-02,2022-08-09,16,21.06,1
PAIM-1382,Project PAIM-1382 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,GAIL,Haryana,7488.66,7488.66,5263.81,61.4,2020-07-01,2024-01-12,2024-01-12,2022-08-20,0,-1.8,0
PAIM-1398,Project PAIM-1398 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHAI,Telangana,6531.53,8627.31,2986.77,38.4,2019-03-01,2023-12-05,2026-12-01,2022-08-12,52,32.09,1
PAIM-1420,Project PAIM-1420 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Coal India Limited,Odisha,1077.38,1186.22,698.35,68.7,2014-08-01,2019-06-06,2020-04-16,2022-08-19,15,10.1,1
PAIM-1434,Project PAIM-1434 - Bridge Construction,Telecommunications,Ministry of Communications,Coal India Limited,Madhya Pradesh,6620.28,6620.28,6620.28,100.0,2016-08-01,2020-02-12,2020-02-12,2022-08-30,0,-1.1,0
PAIM-1444,Project PAIM-1444 - Gas Pipeline Expansion,Coal,Ministry of Coal,RVNL,Bihar,8303.79,12145.49,7215.78,60.0,2016-08-01,2019-04-18,2022-04-14,2022-08-30,52,46.26,1
PAIM-1452,Project PAIM-1452 - Bridge Construction,Water Resources,Ministry of Jal Shakti,POWERGRID,Haryana,4123.82,4781.95,2762.7,67.5,2015-12-01,2021-08-31,2023-07-24,2022-08-26,33,15.96,1
