project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1001,Project PAIM-1001 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHPC,Madhya Pradesh,5148.8,5369.59,4280.95,84.7,2007-10-01,2009-11-19,2010-07-28,2011-11-09,12,4.29,1
PAIM-1052,Project PAIM-1052 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,POWERGRID,Madhya Pradesh,7533.06,7533.06,1398.92,18.5,2011-02-01,2013-04-21,2013-04-21,2011-11-28,34,34.4,1
PAIM-1079,Project PAIM-1079 - Metro Line Phase II,Railways,Ministry of Railways,CPWD,Haryana,4500.0,5753.02,3250.42,60.0,2006-06-01,2008-03-22,2009-06-26,2011-11-02,22,27.84,1
PAIM-1168,Project PAIM-1168 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Bihar,4358.43,4358.43,541.1,11.9,2011-02-01,2014-02-15,2014-02-15,2011-11-28,33,9.52,1
PAIM-1280,Project PAIM-1280 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,Indian Railways,Telangana,6677.44,6979.83,2923.55,46.9,2009-10-01,2012-12-14,2014-07-04,2011-11-20,27,7.41,1
PAIM-1281,Project PAIM-1281 - Bridge Construction,Railways,Ministry of Railways,Indian Railways,Gujarat,4325.28,6127.24,3228.08,60.0,2006-06-01,2010-03-12,2012-11-23,2011-11-02,47,41.66,1
PAIM-1284,Project PAIM-1284 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,Rajasthan,1968.0,2274.75,1735.86,69.0,2006-06-01,2009-12-12,2012-01-07,2011-11-02,36,15.59,1
PAIM-1294,Project PAIM-1294 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Madhya Pradesh,2363.14,2363.14,2047.71,86.4,2010-06-01,2012-01-22,2012-01-22,2011-11-23,0,3.6,0
PAIM-1321,Project PAIM-1321 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHAI,Maharashtra,6432.09,6432.09,6054.89,100.0,2003-11-01,2007-07-13,2007-07-13,2011-11-19,0,2.8,0
PAIM-1365,Project PAIM-1365 - Bridge Construction,Water Resources,Ministry of Jal Shakti,NHPC,Gujarat,1643.32,1851.46,1349.23,74.2,2006-06-01,2008-12-17,2010-03-23,2011-11-02,22,12.67,1
PAIM-1372,Project PAIM-1372 - Railway Line Electrification,Telecommunications,Ministry of Communications,RVNL,Tamil Nadu,4019.31,4590.12,4315.62,87.5,2009-02-01,2011-04-22,2011-10-07,2011-11-18,8,17.04,1
PAIM-1380,Project PAIM-1380 - Bridge Construction,Railways,Ministry of Railways,POWERGRID,Maharashtra,5235.39,5235.39,5235.39,100.0,2009-10-01,2011-09-21,2011-09-21,2011-11-20,0,3.0,0
PAIM-1383,Project PAIM-1383 - Solar Park Development,Railways,Ministry of Railways,GAIL,Andhra Pradesh,6071.66,6071.66,5542.55,100.0,2005-03-01,2009-09-06,2009-09-06,2011-11-25,0,3.5,0
PAIM-1390,Project PAIM-1390 - Solar Park Development,Water Resources,Ministry of Jal Shakti,Coal India Limited,Karnataka,5840.2,7457.86,4520.65,60.0,2005-11-01,2009-01-14,2010-02-16,2011-11-30,19,27.7,1
PAIM-1478,Project PAIM-1478 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,CPWD,Tamil Nadu,2864.86,3100.16,1469.44,49.9,2010-06-01,2012-05-21,2013-10-28,2011-11-23,25,21.12,1
