project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1031,Project PAIM-1031 - Metro Line Phase II,Telecommunications,Ministry of Communications,RVNL,Uttar Pradesh,6391.38,7182.37,4946.34,71.5,2014-11-01,2017-05-19,2018-12-27,2018-04-14,28,12.38,1
PAIM-1041,Project PAIM-1041 - Metro Line Phase II,Telecommunications,Ministry of Communications,RVNL,Maharashtra,2651.63,2959.49,2280.59,77.5,2013-07-01,2016-11-12,2018-03-09,2018-04-06,23,11.61,1
PAIM-1055,Project PAIM-1055 - Expressway,Coal,Ministry of Coal,NHPC,Andhra Pradesh,5973.89,6500.72,4463.48,60.0,2010-04-01,2014-06-09,2017-08-07,2018-04-19,55,8.82,1
PAIM-1057,Project PAIM-1057 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,Indian Railways,Haryana,8278.63,8278.63,8278.63,100.0,2012-04-01,2016-07-09,2016-07-09,2018-04-30,0,3.8,0
PAIM-1083,Project PAIM-1083 - Expressway,Power & Renewable Energy,Ministry of Power,Coal India Limited,Bihar,6685.51,6685.51,6685.51,100.0,2014-03-01,2016-05-19,2016-05-19,2018-04-09,0,-0.4,0
PAIM-1098,Project PAIM-1098 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,Indian Railways,Madhya Pradesh,4728.48,6298.96,3476.13,58.0,2015-07-01,2018-09-13,2020-08-26,2018-04-16,34,39.86,1
PAIM-1105,Project PAIM-1105 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Madhya Pradesh,181.87,201.8,149.33,85.0,2015-07-01,2017-09-18,2018-03-26,2018-04-16,9,13.15,1
PAIM-1143,Project PAIM-1143 - Gas Pipeline Expansion,Coal,Ministry of Coal,DMRC,Gujarat,1399.17,1451.98,389.9,27.0,2016-11-01,2020-02-14,2021-04-09,2018-04-25,20,9.7,1
PAIM-1144,Project PAIM-1144 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Assam,6859.38,7287.4,5647.4,87.5,2015-07-01,2017-06-20,2017-10-23,2018-04-16,6,7.49,0
PAIM-1157,Project PAIM-1157 - Expressway,Water Resources,Ministry of Jal Shakti,NHPC,Odisha,7511.88,7511.88,7313.26,100.0,2010-12-01,2014-12-10,2014-12-10,2018-04-23,0,-0.8,0
