project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1022,Project PAIM-1022 - Expressway,Coal,Ministry of Coal,DMRC,Rajasthan,3707.86,4270.45,3694.84,84.2,2008-10-01,2011-12-15,2012-10-03,2012-03-14,14,15.17,1
PAIM-1062,Project PAIM-1062 - Bridge Construction,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7958.94,9127.12,6790.94,75.8,2008-02-01,2012-04-10,2013-12-09,2012-03-11,29,14.68,1
PAIM-1073,Project PAIM-1073 - Thermal Power Unit,Telecommunications,Ministry of Communications,Coal India Limited,Telangana,8121.41,8121.41,8121.41,100.0,2004-11-01,2007-12-16,2007-12-16,2012-03-24,0,-0.8,0
PAIM-1090,Project PAIM-1090 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Rajasthan,5628.95,5628.95,1111.13,18.7,2011-06-01,2016-03-06,2016-03-06,2012-03-27,0,-1.2,0
PAIM-1091,Project PAIM-1091 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,CPWD,Gujarat,1486.6,1583.94,1222.48,84.7,2010-10-01,2012-03-24,2012-08-17,2012-03-24,7,16.84,1
PAIM-1118,Project PAIM-1118 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHPC,Rajasthan,3827.69,3827.69,2925.51,80.1,2010-02-01,2012-09-18,2012-09-18,2012-03-22,0,-0.1,0
PAIM-1160,Project PAIM-1160 - Bridge Construction,Power & Renewable Energy,Ministry of Power,NHPC,Gujarat,3571.32,3571.32,2629.99,76.5,2008-02-01,2013-07-04,2013-07-04,2012-03-11,0,0.7,0
PAIM-1161,Project PAIM-1161 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,RVNL,Assam,6050.4,6050.4,6050.4,100.0,2004-11-01,2007-11-16,2007-11-16,2012-03-24,0,0.7,0
PAIM-1173,Project PAIM-1173 - Expressway,Telecommunications,Ministry of Communications,GAIL,Gujarat,3645.37,4219.12,1253.43,26.6,2009-06-01,2014-02-05,2018-01-24,2012-03-17,69,18.89,1
PAIM-1175,Project PAIM-1175 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Madhya Pradesh,3249.27,3816.4,2358.73,60.0,2006-03-01,2011-10-01,2015-01-30,2012-03-29,58,17.45,1
PAIM-1176,Project PAIM-1176 - Metro Line Phase II,Railways,Ministry of Railways,NHAI,Punjab,1815.87,2428.05,587.43,24.1,2008-02-01,2013-10-02,2019-04-30,2012-03-11,97,33.71,1
PAIM-1208,Project PAIM-1208 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Karnataka,6281.95,6281.95,2103.87,30.7,2011-06-01,2013-02-20,2013-02-20,2012-03-27,11,11.05,1
PAIM-1213,Project PAIM-1213 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,Coal India Limited,Bihar,7811.48,9725.14,5495.03,53.6,2007-06-01,2012-07-04,2014-11-12,2012-03-06,41,24.5,1
PAIM-1277,Project PAIM-1277 - Railway Line Electrification,Coal,Ministry of Coal,ONGC,Telangana,5399.93,5399.93,4803.46,100.0,2007-06-01,2009-08-19,2009-08-19,2012-03-06,0,1.0,0
PAIM-1303,Project PAIM-1303 - Thermal Power Unit,Railways,Ministry of Railways,DMRC,Madhya Pradesh,3850.11,4224.16,2931.15,80.8,2008-02-01,2011-11-12,2013-05-11,2012-03-11,26,9.72,1
PAIM-1333,Project PAIM-1333 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,CPWD,Andhra Pradesh,6178.56,6830.52,5169.09,74.2,2006-10-01,2008-08-21,2009-04-08,2012-03-03,11,10.55,1
PAIM-1350,Project PAIM-1350 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHAI,Bihar,5517.18,5861.16,637.18,11.3,2010-10-01,2016-03-03,2018-08-02,2012-03-24,42,16.03,1
PAIM-1388,Project PAIM-1388 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,DMRC,Andhra Pradesh,3851.72,4790.51,2869.85,60.0,2006-10-01,2010-07-12,2012-06-24,2012-03-03,34,24.37,1
PAIM-1459,Project PAIM-1459 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,GAIL,Haryana,2440.09,2853.95,1711.22,60.0,2006-03-01,2008-03-20,2008-11-05,2012-03-29,11,16.96,1
PAIM-1474,Project PAIM-1474 - Metro Line Phase II,Railways,Ministry of Railways,NTPC,Telangana,4812.51,4812.51,4717.13,100.0,2006-03-01,2011-05-04,2011-05-04,2012-03-29,0,0.3,0
