project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1006,Project PAIM-1006 - Bridge Construction,Coal,Ministry of Coal,NHPC,Andhra Pradesh,2060.46,2164.54,335.54,15.9,2007-11-01,2012-05-08,2013-04-09,2009-04-24,16,12.99,1
PAIM-1102,Project PAIM-1102 - Thermal Power Unit,Power & Renewable Energy,Ministry of Power,Indian Railways,Assam,8362.4,9212.4,5910.19,71.3,2001-12-01,2004-03-20,2004-08-13,2009-04-23,7,10.16,1
PAIM-1106,Project PAIM-1106 - Thermal Power Unit,Railways,Ministry of Railways,DMRC,Assam,151.57,151.57,151.57,100.0,2002-08-01,2005-09-14,2005-09-14,2009-04-26,0,0.9,0
PAIM-1111,Project PAIM-1111 - Expressway,Railways,Ministry of Railways,NHAI,Tamil Nadu,1787.42,1787.42,1732.2,100.0,2003-04-01,2005-08-18,2005-08-18,2009-04-29,0,-0.5,0
PAIM-1154,Project PAIM-1154 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,CPWD,Andhra Pradesh,2663.73,3038.97,442.02,16.2,2007-11-01,2011-06-13,2013-12-22,2009-04-24,44,36.22,1
PAIM-1200,Project PAIM-1200 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Madhya Pradesh,6764.8,8197.25,4925.12,60.8,2001-04-01,2005-06-09,2006-03-29,2009-04-19,14,21.18,1
PAIM-1212,Project PAIM-1212 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Rajasthan,3271.3,3271.3,2238.86,68.2,2007-11-01,2009-12-20,2009-12-20,2009-04-24,0,-1.6,0
PAIM-1234,Project PAIM-1234 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,DMRC,Madhya Pradesh,1922.59,2497.82,1564.13,60.0,2001-04-01,2006-11-01,2010-11-30,2009-04-19,71,29.92,1
PAIM-1248,Project PAIM-1248 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,Assam,2504.02,2504.02,2504.02,100.0,2001-12-01,2007-06-03,2007-06-03,2009-04-23,0,2.3,0
PAIM-1273,Project PAIM-1273 - Railway Line Electrification,Coal,Ministry of Coal,NTPC,Maharashtra,5374.18,5374.18,289.61,5.0,2008-07-01,2013-01-06,2013-01-06,2009-04-27,59,18.63,1
PAIM-1321,Project PAIM-1321 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHAI,Maharashtra,6432.09,6432.09,6432.09,100.0,2003-11-01,2007-07-13,2007-07-13,2009-04-03,0,2.8,0
PAIM-1353,Project PAIM-1353 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,GAIL,Punjab,6032.52,6945.53,4577.83,64.2,2001-12-01,2005-10-11,2007-02-05,2009-04-23,23,15.13,1
PAIM-1383,Project PAIM-1383 - Solar Park Development,Railways,Ministry of Railways,GAIL,Andhra Pradesh,6071.66,6071.66,5099.68,90.1,2005-03-01,2009-09-06,2009-09-06,2009-04-09,0,3.5,0
PAIM-1390,Project PAIM-1390 - Solar Park Development,Water Resources,Ministry of Jal Shakti,Coal India Limited,Karnataka,5840.2,7457.86,5242.98,74.7,2005-11-01,2009-01-14,2010-02-16,2009-04-14,19,27.7,1
PAIM-1463,Project PAIM-1463 - Expressway,Water Resources,Ministry of Jal Shakti,GAIL,Andhra Pradesh,3590.15,3590.15,3073.86,100.0,2001-12-01,2005-02-13,2005-02-13,2009-04-23,0,2.5,0
PAIM-1500,Project PAIM-1500 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,DMRC,Uttar Pradesh,1436.04,1525.13,211.13,14.6,2007-11-01,2012-01-09,2014-07-20,2009-04-24,44,15.95,1
