project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1042,Project PAIM-1042 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,GAIL,Odisha,7643.54,9697.19,378.82,3.9,2002-12-01,2007-12-05,2012-09-11,2005-01-19,83,43.97,1
PAIM-1099,Project PAIM-1099 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,NHAI,Maharashtra,8337.32,8868.03,2704.46,26.9,2002-12-01,2007-08-07,2008-05-06,2005-01-19,13,10.42,1
PAIM-1109,Project PAIM-1109 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Maharashtra,690.14,690.14,659.94,92.0,2001-08-01,2005-04-12,2005-04-12,2005-01-12,0,3.4,0
PAIM-1145,Project PAIM-1145 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,Tamil Nadu,6681.13,7110.43,862.03,12.0,2003-08-01,2008-08-04,2010-10-10,2005-01-22,38,16.52,1
PAIM-1242,Project PAIM-1242 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Haryana,4939.25,5404.71,1624.58,30.3,2002-12-01,2007-04-09,2008-03-30,2005-01-19,17,15.42,1
PAIM-1247,Project PAIM-1247 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,Indian Railways,Punjab,3671.3,3671.3,3191.77,80.5,2002-04-01,2005-09-12,2005-09-12,2005-01-15,0,0.2,0
PAIM-1255,Project PAIM-1255 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,Indian Railways,Haryana,1227.74,1227.74,251.55,18.1,2004-04-01,2009-03-06,2009-03-06,2005-01-26,0,0.3,0
PAIM-1302,Project PAIM-1302 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Maharashtra,6108.62,6108.62,6108.62,100.0,2001-08-01,2003-08-21,2003-08-21,2005-01-12,0,0.1,0
PAIM-1311,Project PAIM-1311 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHPC,Bihar,6111.55,6111.55,4197.35,75.6,2002-04-01,2005-12-11,2005-12-11,2005-01-15,0,2.1,0
PAIM-1348,Project PAIM-1348 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHPC,Rajasthan,7354.14,8930.92,6932.86,71.5,2001-08-01,2004-06-16,2006-06-21,2005-01-12,35,21.44,1
PAIM-1386,Project PAIM-1386 - Expressway,Water Resources,Ministry of Jal Shakti,Coal India Limited,Punjab,2416.09,2812.78,1355.06,50.8,2001-08-01,2006-03-08,2008-06-03,2005-01-12,39,16.42,1
PAIM-1405,Project PAIM-1405 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,RVNL,Punjab,5517.66,6090.29,451.07,8.0,2003-08-01,2009-04-01,2011-05-18,2005-01-22,37,26.69,1
PAIM-1423,Project PAIM-1423 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHAI,Bihar,4938.72,6025.3,4777.29,80.0,2002-04-01,2004-10-17,2006-10-22,2005-01-15,35,26.4,1
PAIM-1426,Project PAIM-1426 - Solar Park Development,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7770.08,7770.08,980.73,12.9,2004-04-01,2007-04-16,2007-04-16,2005-01-26,13,9.1,1
