project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1016,Project PAIM-1016 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,GAIL,Haryana,492.91,492.91,97.39,18.7,2019-12-01,2024-09-05,2024-09-05,2020-09-26,0,1.0,0
PAIM-1032,Project PAIM-1032 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Bihar,4311.99,4827.67,2933.14,69.0,2015-04-01,2019-02-09,2020-01-31,2020-09-01,17,11.96,1
PAIM-1048,Project PAIM-1048 - Railway Line Electrification,Railways,Ministry of Railways,POWERGRID,Maharashtra,1695.86,2372.31,937.94,45.8,2016-08-01,2021-05-07,2024-09-27,2020-09-09,59,39.89,1
PAIM-1075,Project PAIM-1075 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Gujarat,2672.21,2672.21,1114.01,46.3,2019-04-01,2022-07-14,2022-07-14,2020-09-22,0,1.2,0
PAIM-1081,Project PAIM-1081 - Expressway,Coal,Ministry of Coal,DMRC,Maharashtra,7855.02,8448.98,5713.57,67.5,2014-01-01,2018-02-09,2019-05-16,2020-09-26,22,7.56,1
PAIM-1085,Project PAIM-1085 - Gas Pipeline Expansion,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Karnataka,2183.04,2300.39,531.62,20.4,2018-08-01,2023-08-05,2026-08-21,2020-09-19,53,8.8,1
PAIM-1107,Project PAIM-1107 - Solar Park Development,Telecommunications,Ministry of Communications,CPWD,Assam,5395.79,5505.26,3002.68,58.0,2019-04-01,2021-03-21,2021-09-05,2020-09-22,8,5.22,1
PAIM-1139,Project PAIM-1139 - Metro Line Phase II,Coal,Ministry of Coal,NTPC,Tamil Nadu,8090.25,8090.25,8090.25,100.0,2014-01-01,2018-12-06,2018-12-06,2020-09-26,0,2.6,0
PAIM-1228,Project PAIM-1228 - Expressway,Coal,Ministry of Coal,NHAI,Uttar Pradesh,3232.29,3232.29,3232.29,100.0,2012-09-01,2014-11-20,2014-11-20,2020-09-19,0,-1.1,0
PAIM-1239,Project PAIM-1239 - Bridge Construction,Power & Renewable Energy,Ministry of Power,CPWD,Andhra Pradesh,2296.47,3198.73,2098.77,60.0,2015-12-01,2018-05-19,2019-08-23,2020-09-05,22,39.29,1
PAIM-1240,Project PAIM-1240 - Solar Park Development,Water Resources,Ministry of Jal Shakti,POWERGRID,Haryana,6342.59,6342.59,5440.03,79.8,2016-08-01,2021-10-04,2021-10-04,2020-09-09,0,2.7,0
PAIM-1421,Project PAIM-1421 - Metro Line Phase II,Telecommunications,Ministry of Communications,Indian Railways,Maharashtra,1467.89,1467.89,269.59,17.0,2019-12-01,2022-06-18,2022-06-18,2020-09-26,24,14.71,1
PAIM-1434,Project PAIM-1434 - Bridge Construction,Telecommunications,Ministry of Communications,Coal India Limited,Madhya Pradesh,6620.28,6620.28,6620.28,100.0,2016-08-01,2020-02-12,2020-02-12,2020-09-09,0,-1.1,0
PAIM-1444,Project PAIM-1444 - Gas Pipeline Expansion,Coal,Ministry of Coal,RVNL,Bihar,8303.79,12145.49,7563.82,60.0,2016-08-01,2019-04-18,2022-04-14,2020-09-09,52,46.26,1
PAIM-1452,Project PAIM-1452 - Bridge Construction,Water Resources,Ministry of Jal Shakti,POWERGRID,Haryana,4123.82,4781.95,2713.66,54.1,2015-12-01,2021-08-31,2023-07-24,2020-09-05,33,15.96,1
PAIM-1458,Project PAIM-1458 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,Uttar Pradesh,5049.95,5049.95,4370.23,100.0,2015-04-01,2016-12-21,2016-12-21,2020-09-01,0,0.4,0
PAIM-1482,Project PAIM-1482 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Punjab,6983.66,6983.66,6983.66,100.0,2013-05-01,2015-08-19,2015-08-19,2020-09-21,0,1.7,0
PAIM-1483,Project PAIM-1483 - Gas Pipeline Expansion,Railways,Ministry of Railways,RVNL,Rajasthan,1497.83,1730.38,1055.69,60.0,2012-09-01,2018-06-02,2020-12-11,2020-09-19,44,15.53,1
