project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1029,Project PAIM-1029 - Gas Pipeline Expansion,Coal,Ministry of Coal,Indian Railways,Andhra Pradesh,1896.24,1896.24,1712.5,100.0,2011-11-01,2013-08-22,2013-08-22,2019-11-19,0,-1.0,0
PAIM-1038,Project PAIM-1038 - Bridge Construction,Power & Renewable Energy,Ministry of Power,NTPC,Karnataka,4681.75,5171.84,3773.95,68.7,2011-11-01,2014-10-16,2015-06-24,2019-11-19,12,10.47,1
PAIM-1047,Project PAIM-1047 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHPC,Maharashtra,4294.66,4881.79,3312.15,70.8,2013-11-01,2016-10-16,2018-01-20,2019-11-30,22,13.67,1
PAIM-1056,Project PAIM-1056 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Telangana,225.75,225.75,225.75,100.0,2013-03-01,2015-02-19,2015-02-19,2019-11-25,0,3.9,0
PAIM-1060,Project PAIM-1060 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHAI,Madhya Pradesh,4029.4,4407.61,1289.09,31.7,2018-06-01,2021-02-15,2022-01-17,2019-11-23,16,24.14,1
PAIM-1112,Project PAIM-1112 - Thermal Power Unit,Power & Renewable Energy,Ministry of Power,POWERGRID,Rajasthan,7449.76,9038.58,6514.66,65.0,2013-11-01,2015-06-24,2016-01-20,2019-11-30,10,21.33,1
PAIM-1192,Project PAIM-1192 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Telangana,450.02,487.77,203.08,44.1,2018-06-01,2020-10-18,2021-10-09,2019-11-23,17,21.57,1
PAIM-1226,Project PAIM-1226 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,RVNL,Rajasthan,6140.83,6731.89,6725.41,87.3,2016-06-01,2018-03-23,2018-09-28,2019-11-13,9,9.63,1
PAIM-1235,Project PAIM-1235 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,Coal India Limited,Odisha,880.18,880.18,351.66,46.3,2018-06-01,2021-09-13,2021-09-13,2019-11-23,0,4.7,0
PAIM-1262,Project PAIM-1262 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Odisha,2734.07,3196.74,2263.99,64.2,2012-07-01,2015-10-14,2016-08-02,2019-11-22,14,16.92,1
