project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1006,Project PAIM-1006 - Bridge Construction,Coal,Ministry of Coal,NHPC,Andhra Pradesh,2060.46,2328.1,1335.99,67.5,2007-11-01,2012-05-08,2013-04-09,2014-07-27,16,12.99,1
PAIM-1045,Project PAIM-1045 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHPC,Haryana,8369.76,8624.84,3543.54,39.3,2013-02-01,2015-09-19,2016-06-18,2014-07-26,13,7.84,1
PAIM-1052,Project PAIM-1052 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,POWERGRID,Madhya Pradesh,7533.06,10124.27,5980.08,65.2,2011-02-01,2013-04-21,2015-04-04,2014-07-15,34,34.4,1
PAIM-1120,Project PAIM-1120 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Bihar,7473.71,8312.41,6360.76,84.0,2012-06-01,2014-07-21,2015-10-05,2014-07-21,21,18.36,1
PAIM-1154,Project PAIM-1154 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,CPWD,Andhra Pradesh,2663.73,3628.64,1922.74,60.0,2007-11-01,2011-06-13,2013-12-22,2014-07-27,44,36.22,1
PAIM-1168,Project PAIM-1168 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Bihar,4358.43,4773.48,3830.86,74.7,2011-02-01,2014-02-15,2016-01-08,2014-07-15,33,9.52,1
PAIM-1188,Project PAIM-1188 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Andhra Pradesh,1987.74,1987.74,871.69,39.3,2013-02-01,2017-01-11,2017-01-11,2014-07-26,0,4.7,0
PAIM-1212,Project PAIM-1212 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Rajasthan,3271.3,3271.3,3271.3,100.0,2007-11-01,2009-12-20,2009-12-20,2014-07-27,0,-1.6,0
PAIM-1251,Project PAIM-1251 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,Indian Railways,Andhra Pradesh,3868.04,3868.04,519.59,11.9,2013-10-01,2016-10-15,2016-10-15,2014-07-28,35,29.43,1
PAIM-1273,Project PAIM-1273 - Railway Line Electrification,Coal,Ministry of Coal,NTPC,Maharashtra,5374.18,6375.56,4143.1,60.0,2008-07-01,2013-01-06,2016-05-29,2014-07-30,59,18.63,1
PAIM-1280,Project PAIM-1280 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,Indian Railways,Telangana,6677.44,7172.26,5131.12,77.5,2009-10-01,2012-12-14,2014-07-04,2014-07-07,27,7.41,1
PAIM-1294,Project PAIM-1294 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Madhya Pradesh,2363.14,2363.14,2275.21,100.0,2010-06-01,2012-01-22,2012-01-22,2014-07-10,0,3.6,0
PAIM-1372,Project PAIM-1372 - Railway Line Electrification,Telecommunications,Ministry of Communications,RVNL,Tamil Nadu,4019.31,4704.28,3172.7,74.2,2009-02-01,2011-04-22,2011-10-07,2014-07-05,8,17.04,1
PAIM-1380,Project PAIM-1380 - Bridge Construction,Railways,Ministry of Railways,POWERGRID,Maharashtra,5235.39,5235.39,5235.39,100.0,2009-10-01,2011-09-21,2011-09-21,2014-07-07,0,3.0,0
PAIM-1478,Project PAIM-1478 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,CPWD,Tamil Nadu,2864.86,3469.92,2310.36,60.0,2010-06-01,2012-05-21,2013-10-28,2014-07-10,25,21.12,1
PAIM-1500,Project PAIM-1500 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,DMRC,Uttar Pradesh,1436.04,1665.14,855.36,60.0,2007-11-01,2012-01-09,2014-07-20,2014-07-27,44,15.95,1
