project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1081,Project PAIM-1081 - Expressway,Coal,Ministry of Coal,DMRC,Maharashtra,7855.02,8448.98,5908.42,61.4,2014-01-01,2018-02-09,2019-05-16,2017-06-14,22,7.56,1
PAIM-1090,Project PAIM-1090 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Rajasthan,5628.95,5628.95,5628.95,100.0,2011-06-01,2016-03-06,2016-03-06,2017-06-29,0,-1.2,0
PAIM-1091,Project PAIM-1091 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,CPWD,Gujarat,1486.6,1736.89,887.45,60.0,2010-10-01,2012-03-24,2012-08-17,2017-06-26,7,16.84,1
PAIM-1117,Project PAIM-1117 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,Indian Railways,West Bengal,6464.38,8250.13,4676.8,49.5,2015-05-01,2018-01-15,2019-09-15,2017-06-19,29,45.2,1
PAIM-1118,Project PAIM-1118 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHPC,Rajasthan,3827.69,3827.69,3827.69,100.0,2010-02-01,2012-09-18,2012-09-18,2017-06-24,0,-0.1,0
PAIM-1121,Project PAIM-1121 - Bridge Construction,Telecommunications,Ministry of Communications,ONGC,Rajasthan,8132.99,8132.99,3576.1,46.6,2016-09-01,2018-05-24,2018-05-24,2017-06-28,0,-0.3,0
PAIM-1139,Project PAIM-1139 - Metro Line Phase II,Coal,Ministry of Coal,NTPC,Tamil Nadu,8090.25,8090.25,5754.34,71.0,2014-01-01,2018-12-06,2018-12-06,2017-06-14,0,2.6,0
PAIM-1163,Project PAIM-1163 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,GAIL,Telangana,6377.04,6377.04,2497.98,38.6,2016-01-01,2020-01-10,2020-01-10,2017-06-24,0,4.7,0
PAIM-1173,Project PAIM-1173 - Expressway,Telecommunications,Ministry of Communications,GAIL,Gujarat,3645.37,4333.87,2492.2,60.0,2009-06-01,2014-02-05,2018-01-24,2017-06-19,69,18.89,1
PAIM-1178,Project PAIM-1178 - Expressway,Railways,Ministry of Railways,RVNL,Madhya Pradesh,7851.77,7851.77,7851.77,100.0,2012-01-01,2016-02-09,2016-02-09,2017-06-03,0,2.6,0
PAIM-1181,Project PAIM-1181 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Madhya Pradesh,6975.36,7419.8,7347.59,88.2,2016-01-01,2017-06-24,2017-10-27,2017-06-24,6,16.38,1
PAIM-1204,Project PAIM-1204 - Solar Park Development,Power & Renewable Energy,Ministry of Power,CPWD,West Bengal,2717.87,2717.87,1136.46,44.8,2015-05-01,2020-05-04,2020-05-04,2017-06-19,0,1.7,0
PAIM-1208,Project PAIM-1208 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Karnataka,6281.95,6975.85,4422.46,70.8,2011-06-01,2013-02-20,2013-10-08,2017-06-29,11,11.05,1
PAIM-1228,Project PAIM-1228 - Expressway,Coal,Ministry of Coal,NHAI,Uttar Pradesh,3232.29,3232.29,3232.29,100.0,2012-09-01,2014-11-20,2014-11-20,2017-06-07,0,-1.1,0
PAIM-1241,Project PAIM-1241 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,GAIL,Assam,5269.82,5722.63,3892.43,67.0,2012-01-01,2017-06-03,2019-07-20,2017-06-03,37,8.59,1
PAIM-1250,Project PAIM-1250 - Railway Line Electrification,Coal,Ministry of Coal,Coal India Limited,Rajasthan,2873.52,2873.52,808.66,27.6,2016-01-01,2021-10-31,2021-10-31,2017-06-24,0,3.4,0
PAIM-1313,Project PAIM-1313 - Solar Park Development,Telecommunications,Ministry of Communications,NTPC,Odisha,7858.46,8400.16,934.03,12.4,2016-01-01,2021-03-05,2023-08-04,2017-06-24,42,17.73,1
PAIM-1350,Project PAIM-1350 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHAI,Bihar,5517.18,6401.71,4245.77,67.5,2010-10-01,2016-03-03,2018-08-02,2017-06-26,42,16.03,1
PAIM-1358,Project PAIM-1358 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHAI,Bihar,485.04,653.66,435.91,60.0,2012-01-01,2015-02-14,2016-09-23,2017-06-03,28,34.76,1
PAIM-1396,Project PAIM-1396 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,Telangana,3198.53,3198.53,630.8,19.6,2016-09-01,2021-03-09,2021-03-09,2017-06-28,0,2.1,0
PAIM-1409,Project PAIM-1409 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,ONGC,Gujarat,4080.87,4765.9,3202.83,69.0,2012-01-01,2016-01-10,2017-07-09,2017-06-03,26,16.79,1
PAIM-1482,Project PAIM-1482 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Punjab,6983.66,6983.66,6665.23,100.0,2013-05-01,2015-08-19,2015-08-19,2017-06-09,0,1.7,0
PAIM-1483,Project PAIM-1483 - Gas Pipeline Expansion,Railways,Ministry of Railways,RVNL,Rajasthan,1497.83,1730.38,669.05,40.6,2012-09-01,2018-06-02,2020-12-11,2017-06-07,44,15.53,1
