project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1026,Project PAIM-1026 - Expressway,Water Resources,Ministry of Jal Shakti,NHAI,Uttar Pradesh,8393.76,8393.76,597.09,7.3,2017-11-01,2021-12-10,2021-12-10,2018-08-28,46,18.48,1
PAIM-1047,Project PAIM-1047 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHPC,Maharashtra,4294.66,4881.79,3524.77,77.5,2013-11-01,2016-10-16,2018-01-20,2018-08-07,22,13.67,1
PAIM-1056,Project PAIM-1056 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Telangana,225.75,225.75,203.16,100.0,2013-03-01,2015-02-19,2015-02-19,2018-08-02,0,3.9,0
PAIM-1095,Project PAIM-1095 - Expressway,Railways,Ministry of Railways,DMRC,Karnataka,4292.99,5210.77,773.33,14.0,2015-11-01,2020-05-08,2027-03-12,2018-08-17,119,25.65,1
PAIM-1112,Project PAIM-1112 - Thermal Power Unit,Power & Renewable Energy,Ministry of Power,POWERGRID,Rajasthan,7449.76,9038.58,7496.9,73.0,2013-11-01,2015-06-24,2016-01-20,2018-08-07,10,21.33,1
PAIM-1116,Project PAIM-1116 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Telangana,206.03,218.14,132.14,67.9,2015-11-01,2019-02-13,2019-11-13,2018-08-17,13,7.05,1
PAIM-1122,Project PAIM-1122 - Solar Park Development,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Bihar,2477.64,3010.22,975.92,30.0,2015-03-01,2020-12-29,2022-03-15,2018-08-12,21,21.5,1
PAIM-1169,Project PAIM-1169 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5240.97,6525.74,3659.21,61.0,2011-12-01,2015-05-14,2017-06-08,2018-08-26,36,24.51,1
PAIM-1190,Project PAIM-1190 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,DMRC,Maharashtra,3491.77,4073.57,2133.01,57.9,2016-07-01,2019-02-16,2020-10-16,2018-08-20,29,27.27,1
PAIM-1198,Project PAIM-1198 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Andhra Pradesh,4024.96,4445.93,2941.26,60.0,2010-08-01,2013-06-16,2014-11-01,2018-08-19,24,10.46,1
