project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1006,Project PAIM-1006 - Bridge Construction,Coal,Ministry of Coal,NHPC,Andhra Pradesh,2060.46,2328.1,1081.62,52.4,2007-11-01,2012-05-08,2013-04-09,2011-04-14,16,12.99,1
PAIM-1017,Project PAIM-1017 - Solar Park Development,Telecommunications,Ministry of Communications,Coal India Limited,West Bengal,6245.83,6245.83,5399.01,100.0,2003-12-01,2007-11-10,2007-11-10,2011-04-23,0,-1.4,0
PAIM-1080,Project PAIM-1080 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,NHPC,Punjab,8434.52,12213.35,6989.68,60.0,2005-04-01,2007-08-19,2009-03-28,2011-04-30,28,44.8,1
PAIM-1111,Project PAIM-1111 - Expressway,Railways,Ministry of Railways,NHAI,Tamil Nadu,1787.42,1787.42,1580.35,100.0,2003-04-01,2005-08-18,2005-08-18,2011-04-19,0,-0.5,0
PAIM-1123,Project PAIM-1123 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,DMRC,Assam,3062.65,3062.65,2971.97,100.0,2003-12-01,2007-12-10,2007-12-10,2011-04-23,0,4.1,0
PAIM-1140,Project PAIM-1140 - Solar Park Development,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Madhya Pradesh,4993.74,4993.74,4554.9,100.0,2003-12-01,2008-09-05,2008-09-05,2011-04-23,0,4.6,0
PAIM-1154,Project PAIM-1154 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,CPWD,Andhra Pradesh,2663.73,3628.64,1853.55,56.4,2007-11-01,2011-06-13,2013-12-22,2011-04-14,44,36.22,1
PAIM-1156,Project PAIM-1156 - Thermal Power Unit,Telecommunications,Ministry of Communications,DMRC,Bihar,7321.12,7321.12,269.59,3.5,2010-07-01,2015-09-03,2015-09-03,2011-04-27,62,14.05,1
PAIM-1199,Project PAIM-1199 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5768.27,6831.5,4606.77,61.0,2004-08-01,2008-03-13,2010-02-24,2011-04-27,34,18.43,1
PAIM-1212,Project PAIM-1212 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Rajasthan,3271.3,3271.3,3271.3,100.0,2007-11-01,2009-12-20,2009-12-20,2011-04-14,0,-1.6,0
PAIM-1263,Project PAIM-1263 - Thermal Power Unit,Power & Renewable Energy,Ministry of Power,DMRC,West Bengal,8110.11,8110.11,7974.82,100.0,2003-12-01,2007-07-13,2007-07-13,2011-04-23,0,-1.4,0
PAIM-1273,Project PAIM-1273 - Railway Line Electrification,Coal,Ministry of Coal,NTPC,Maharashtra,5374.18,6208.66,1807.44,29.0,2008-07-01,2013-01-06,2016-05-29,2011-04-17,59,18.63,1
PAIM-1282,Project PAIM-1282 - Bridge Construction,Coal,Ministry of Coal,RVNL,Uttar Pradesh,1506.97,1582.87,240.5,15.4,2009-03-01,2014-05-04,2016-03-06,2011-04-20,32,8.24,1
PAIM-1331,Project PAIM-1331 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHAI,Tamil Nadu,4408.38,4748.77,1553.72,32.9,2009-03-01,2012-09-11,2014-01-06,2011-04-20,23,12.64,1
PAIM-1341,Project PAIM-1341 - Gas Pipeline Expansion,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,POWERGRID,Odisha,5695.24,5695.24,1175.48,19.0,2010-07-01,2015-03-07,2015-03-07,2011-04-27,0,-0.9,0
PAIM-1390,Project PAIM-1390 - Solar Park Development,Water Resources,Ministry of Jal Shakti,Coal India Limited,Karnataka,5840.2,7457.86,4142.14,60.0,2005-11-01,2009-01-14,2010-02-16,2011-04-04,19,27.7,1
PAIM-1399,Project PAIM-1399 - Solar Park Development,Power & Renewable Energy,Ministry of Power,Coal India Limited,Madhya Pradesh,7690.86,9998.32,6841.38,60.0,2004-08-01,2008-02-12,2009-12-15,2011-04-27,32,30.0,1
PAIM-1402,Project PAIM-1402 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NTPC,Tamil Nadu,6125.78,6125.78,2612.82,38.6,2009-11-01,2013-11-10,2013-11-10,2011-04-25,0,0.6,0
PAIM-1429,Project PAIM-1429 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,West Bengal,2359.39,2524.53,1916.81,85.8,2009-11-01,2011-04-25,2012-01-23,2011-04-25,13,18.0,1
PAIM-1497,Project PAIM-1497 - Railway Line Electrification,Railways,Ministry of Railways,NTPC,Odisha,2272.72,2272.72,748.17,29.5,2009-11-01,2015-04-04,2015-04-04,2011-04-25,0,4.1,0
PAIM-1500,Project PAIM-1500 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,DMRC,Uttar Pradesh,1436.04,1665.14,743.86,50.0,2007-11-01,2012-01-09,2014-07-20,2011-04-14,44,15.95,1
