project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1017,Project PAIM-1017 - Solar Park Development,Telecommunications,Ministry of Communications,Coal India Limited,West Bengal,6245.83,6245.83,6245.83,100.0,2003-12-01,2007-11-10,2007-11-10,2008-01-09,0,-1.4,0
PAIM-1020,Project PAIM-1020 - Railway Line Electrification,Railways,Ministry of Railways,POWERGRID,Madhya Pradesh,7390.42,8515.69,3438.94,36.1,2005-12-01,2009-04-14,2012-03-19,2008-01-20,51,24.92,1
PAIM-1035,Project PAIM-1035 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,NTPC,Haryana,1040.94,1095.83,161.9,13.4,2005-12-01,2011-09-01,2013-07-24,2008-01-20,33,8.63,1
PAIM-1077,Project PAIM-1077 - Metro Line Phase II,Coal,Ministry of Coal,NHAI,Telangana,714.56,770.5,600.73,67.9,2005-12-01,2008-05-19,2009-06-01,2008-01-20,18,12.81,1
PAIM-1080,Project PAIM-1080 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,NHPC,Punjab,8434.52,11583.55,7905.98,72.5,2005-04-01,2007-08-19,2009-03-28,2008-01-16,28,44.8,1
PAIM-1106,Project PAIM-1106 - Thermal Power Unit,Railways,Ministry of Railways,DMRC,Assam,151.57,151.57,151.57,100.0,2002-08-01,2005-09-14,2005-09-14,2008-01-02,0,0.9,0
PAIM-1111,Project PAIM-1111 - Expressway,Railways,Ministry of Railways,NHAI,Tamil Nadu,1787.42,1787.42,1676.68,100.0,2003-04-01,2005-08-18,2005-08-18,2008-01-05,0,-0.5,0
PAIM-1123,Project PAIM-1123 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,DMRC,Assam,3062.65,3062.65,2736.66,100.0,2003-12-01,2007-12-10,2007-12-10,2008-01-09,0,4.1,0
PAIM-1135,Project PAIM-1135 - Thermal Power Unit,Power & Renewable Energy,Ministry of Power,NHAI,Maharashtra,8060.75,8060.75,2714.28,33.7,2006-08-01,2011-04-07,2011-04-07,2008-01-23,0,2.8,0
PAIM-1140,Project PAIM-1140 - Solar Park Development,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Madhya Pradesh,4993.74,4993.74,3909.58,85.9,2003-12-01,2008-09-05,2008-09-05,2008-01-09,0,4.6,0
PAIM-1196,Project PAIM-1196 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,GAIL,Bihar,1454.28,1454.28,34.56,2.4,2007-04-01,2012-12-30,2012-12-30,2008-01-26,86,18.12,1
PAIM-1199,Project PAIM-1199 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5768.27,6831.5,5435.18,72.2,2004-08-01,2008-03-13,2010-02-24,2008-01-13,34,18.43,1
PAIM-1263,Project PAIM-1263 - Thermal Power Unit,Power & Renewable Energy,Ministry of Power,DMRC,West Bengal,8110.11,8110.11,8110.11,100.0,2003-12-01,2007-07-13,2007-07-13,2008-01-09,0,-1.4,0
PAIM-1322,Project PAIM-1322 - Bridge Construction,Telecommunications,Ministry of Communications,ONGC,Assam,2678.11,2678.11,2652.88,100.0,2002-01-01,2007-01-05,2007-01-05,2008-01-30,0,0.4,0
PAIM-1377,Project PAIM-1377 - Bridge Construction,Coal,Ministry of Coal,NTPC,West Bengal,4275.0,4275.0,1108.98,25.4,2007-04-01,2009-03-21,2009-03-21,2008-01-26,12,7.37,1
PAIM-1381,Project PAIM-1381 - Gas Pipeline Expansion,Railways,Ministry of Railways,POWERGRID,Tamil Nadu,4406.47,4559.98,1432.68,29.4,2006-08-01,2009-08-15,2010-09-17,2008-01-23,19,8.96,1
PAIM-1399,Project PAIM-1399 - Solar Park Development,Power & Renewable Energy,Ministry of Power,Coal India Limited,Madhya Pradesh,7690.86,9998.32,7456.28,68.7,2004-08-01,2008-02-12,2009-12-15,2008-01-13,32,30.0,1
PAIM-1416,Project PAIM-1416 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,DMRC,Rajasthan,2011.63,2011.63,1853.07,100.0,2002-01-01,2005-05-15,2005-05-15,2008-01-30,0,1.6,0
PAIM-1451,Project PAIM-1451 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,POWERGRID,Gujarat,1929.03,2022.26,1395.02,76.7,2002-01-01,2007-11-01,2009-07-23,2008-01-30,30,4.83,1
PAIM-1455,Project PAIM-1455 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Indian Railways,Maharashtra,2556.57,2556.57,1545.39,56.7,2005-12-01,2009-10-11,2009-10-11,2008-01-20,0,2.4,0
PAIM-1465,Project PAIM-1465 - Solar Park Development,Water Resources,Ministry of Jal Shakti,Indian Railways,West Bengal,7328.21,7784.46,3788.83,54.7,2006-08-01,2008-08-20,2009-01-13,2008-01-23,7,16.01,1
PAIM-1475,Project PAIM-1475 - Solar Park Development,Railways,Ministry of Railways,GAIL,Assam,916.95,1000.38,512.39,60.0,2002-01-01,2007-03-06,2009-07-14,2008-01-30,41,9.1,1
