project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1027,Project PAIM-1027 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHAI,Tamil Nadu,2444.01,2444.01,2373.24,100.0,2004-01-01,2008-06-08,2008-06-08,2009-06-03,0,2.7,0
PAIM-1037,Project PAIM-1037 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,POWERGRID,Assam,6734.79,7558.37,5754.26,86.2,2006-09-01,2009-06-17,2010-04-06,2009-06-17,14,14.67,1
PAIM-1044,Project PAIM-1044 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,POWERGRID,Rajasthan,2388.33,2388.33,2388.33,100.0,2005-05-01,2008-08-13,2008-08-13,2009-06-09,0,4.6,0
PAIM-1070,Project PAIM-1070 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,Odisha,7405.36,8547.89,6478.39,72.5,2008-01-01,2009-07-24,2010-06-25,2009-06-24,16,39.67,1
PAIM-1100,Project PAIM-1100 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Punjab,4302.09,4730.35,3823.43,87.7,2007-05-01,2009-06-19,2009-11-12,2009-06-19,7,16.29,1
PAIM-1113,Project PAIM-1113 - Expressway,Telecommunications,Ministry of Communications,ONGC,Uttar Pradesh,2293.4,2293.4,2293.4,100.0,2004-01-01,2007-06-14,2007-06-14,2009-06-03,0,3.3,0
PAIM-1126,Project PAIM-1126 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,GAIL,Uttar Pradesh,2456.02,2714.76,2157.83,84.2,2006-01-01,2007-09-23,2008-06-22,2009-06-14,13,10.53,1
PAIM-1136,Project PAIM-1136 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,GAIL,Haryana,3764.01,3764.01,3764.01,100.0,2003-06-01,2006-11-12,2006-11-12,2009-06-29,0,4.9,0
PAIM-1147,Project PAIM-1147 - Solar Park Development,Power & Renewable Energy,Ministry of Power,Coal India Limited,Assam,3587.32,3819.37,3101.53,84.2,2006-01-01,2009-05-15,2010-05-06,2009-06-14,17,6.47,1
PAIM-1165,Project PAIM-1165 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,RVNL,Haryana,5718.18,7200.7,1290.77,20.6,2006-09-01,2012-02-02,2016-07-27,2009-06-17,78,31.11,1
PAIM-1174,Project PAIM-1174 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Rajasthan,5982.73,6319.12,828.09,11.6,2008-01-01,2013-02-03,2015-12-20,2009-06-24,50,14.46,1
PAIM-1205,Project PAIM-1205 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,West Bengal,2256.8,2719.26,1294.17,46.8,2006-01-01,2010-03-11,2013-05-29,2009-06-14,56,20.49,1
PAIM-1243,Project PAIM-1243 - Bridge Construction,Coal,Ministry of Coal,Coal India Limited,Bihar,5454.95,7802.06,3465.47,50.6,2006-01-01,2009-09-12,2014-02-15,2009-06-14,77,43.03,1
PAIM-1271,Project PAIM-1271 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,DMRC,Odisha,2192.87,2192.87,1029.54,54.3,2006-09-01,2012-01-03,2012-01-03,2009-06-17,0,-1.3,0
PAIM-1288,Project PAIM-1288 - Metro Line Phase II,Telecommunications,Ministry of Communications,NHPC,Rajasthan,2302.45,2302.45,1383.39,53.6,2008-09-01,2010-02-23,2010-02-23,2009-06-28,0,4.7,0
PAIM-1307,Project PAIM-1307 - Solar Park Development,Telecommunications,Ministry of Communications,Coal India Limited,Rajasthan,4867.35,4867.35,1612.57,33.7,2008-01-01,2012-09-06,2012-09-06,2009-06-24,0,1.9,0
PAIM-1323,Project PAIM-1323 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHAI,Odisha,6717.97,6717.97,2135.97,30.3,2008-01-01,2013-04-04,2013-04-04,2009-06-24,0,0.9,0
PAIM-1347,Project PAIM-1347 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,RVNL,Andhra Pradesh,7325.36,7325.36,7325.36,94.8,2004-01-01,2009-09-01,2009-09-01,2009-06-03,0,-1.7,0
PAIM-1364,Project PAIM-1364 - Railway Line Electrification,Coal,Ministry of Coal,NHPC,Maharashtra,769.37,869.36,188.12,20.6,2006-09-01,2011-11-04,2016-09-02,2009-06-17,84,15.6,1
PAIM-1374,Project PAIM-1374 - Thermal Power Unit,Coal,Ministry of Coal,GAIL,Uttar Pradesh,5431.14,5431.14,5431.14,100.0,2004-09-01,2008-12-09,2008-12-09,2009-06-07,0,4.0,0
PAIM-1395,Project PAIM-1395 - Railway Line Electrification,Coal,Ministry of Coal,DMRC,Punjab,5739.59,6632.68,4115.36,60.0,2005-05-01,2009-05-10,2015-07-26,2009-06-09,108,15.56,1
PAIM-1436,Project PAIM-1436 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Madhya Pradesh,1358.33,1677.84,1146.16,60.0,2001-06-01,2003-11-18,2005-06-27,2009-06-19,28,23.52,1
PAIM-1439,Project PAIM-1439 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHAI,Andhra Pradesh,2534.98,2772.47,2175.89,90.8,2007-05-01,2008-11-21,2009-05-29,2009-06-19,9,15.33,1
