project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1019,Project PAIM-1019 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,Indian Railways,Andhra Pradesh,938.6,1013.18,818.77,74.0,2003-07-01,2005-03-22,2005-11-07,2010-03-26,11,7.95,1
PAIM-1022,Project PAIM-1022 - Expressway,Coal,Ministry of Coal,DMRC,Rajasthan,3707.86,3926.64,1229.29,28.1,2008-10-01,2011-12-15,2012-10-03,2010-03-25,14,15.17,1
PAIM-1040,Project PAIM-1040 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,DMRC,Uttar Pradesh,4038.6,4038.6,3612.93,100.0,2002-11-01,2006-04-14,2006-04-14,2010-03-24,0,-0.8,0
PAIM-1062,Project PAIM-1062 - Bridge Construction,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7958.94,8672.82,2621.43,30.4,2008-02-01,2012-04-10,2013-12-09,2010-03-22,29,14.68,1
PAIM-1076,Project PAIM-1076 - Railway Line Electrification,Railways,Ministry of Railways,CPWD,Haryana,1333.82,1631.89,1043.16,67.5,2003-07-01,2008-01-06,2009-11-08,2010-03-26,32,22.35,1
PAIM-1084,Project PAIM-1084 - Bridge Construction,Coal,Ministry of Coal,DMRC,Gujarat,242.11,280.44,167.4,64.2,2002-11-01,2006-02-13,2006-11-13,2010-03-24,13,15.83,1
PAIM-1160,Project PAIM-1160 - Bridge Construction,Power & Renewable Energy,Ministry of Power,NHPC,Gujarat,3571.32,3571.32,1295.59,41.7,2008-02-01,2013-07-04,2013-07-04,2010-03-22,0,0.7,0
PAIM-1172,Project PAIM-1172 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,ONGC,Gujarat,1570.46,1732.1,1221.85,70.8,2004-02-01,2007-01-16,2008-01-07,2010-03-01,17,10.29,1
PAIM-1173,Project PAIM-1173 - Expressway,Telecommunications,Ministry of Communications,GAIL,Gujarat,3645.37,3645.37,169.6,4.6,2009-06-01,2014-02-05,2014-02-05,2010-03-28,69,18.89,1
PAIM-1176,Project PAIM-1176 - Metro Line Phase II,Railways,Ministry of Railways,NHAI,Punjab,1815.87,2189.98,153.32,6.6,2008-02-01,2013-10-02,2019-04-30,2010-03-22,97,33.71,1
PAIM-1213,Project PAIM-1213 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,Coal India Limited,Bihar,7811.48,9406.19,2596.07,24.1,2007-06-01,2012-07-04,2014-11-12,2010-03-17,41,24.5,1
PAIM-1219,Project PAIM-1219 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHPC,Haryana,1024.04,1024.04,1024.04,100.0,2003-07-01,2007-06-10,2007-06-10,2010-03-26,0,0.5,0
PAIM-1230,Project PAIM-1230 - Bridge Construction,Railways,Ministry of Railways,NHAI,Maharashtra,1144.82,1578.84,1000.31,60.0,2004-02-01,2005-10-23,2007-02-17,2010-03-01,23,37.91,1
PAIM-1231,Project PAIM-1231 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,GAIL,Uttar Pradesh,3997.13,6142.38,4047.55,60.0,2003-07-01,2007-02-10,2010-03-20,2010-03-26,54,53.67,1
PAIM-1244,Project PAIM-1244 - Railway Line Electrification,Coal,Ministry of Coal,Indian Railways,Odisha,6093.35,8530.74,4635.94,60.0,2004-02-01,2008-10-07,2011-06-21,2010-03-01,47,40.0,1
PAIM-1277,Project PAIM-1277 - Railway Line Electrification,Coal,Ministry of Coal,ONGC,Telangana,5399.93,5399.93,5346.5,100.0,2007-06-01,2009-08-19,2009-08-19,2010-03-17,0,1.0,0
PAIM-1303,Project PAIM-1303 - Thermal Power Unit,Railways,Ministry of Railways,DMRC,Madhya Pradesh,3850.11,4078.69,1571.15,36.1,2008-02-01,2011-11-12,2013-05-11,2010-03-22,26,9.72,1
PAIM-1333,Project PAIM-1333 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,CPWD,Andhra Pradesh,6178.56,6830.52,6384.78,84.2,2006-10-01,2008-08-21,2009-04-08,2010-03-14,11,10.55,1
PAIM-1356,Project PAIM-1356 - Solar Park Development,Railways,Ministry of Railways,GAIL,Madhya Pradesh,3856.2,3856.2,3856.2,100.0,2004-10-01,2009-02-07,2009-02-07,2010-03-04,0,3.1,0
PAIM-1387,Project PAIM-1387 - Bridge Construction,Railways,Ministry of Railways,NHAI,Karnataka,4915.05,6763.12,4337.47,60.0,2002-11-01,2006-02-13,2008-02-18,2010-03-24,35,37.6,1
PAIM-1388,Project PAIM-1388 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,DMRC,Andhra Pradesh,3851.72,4790.51,3175.79,60.8,2006-10-01,2010-07-12,2012-06-24,2010-03-14,34,24.37,1
PAIM-1422,Project PAIM-1422 - Solar Park Development,Telecommunications,Ministry of Communications,ONGC,Rajasthan,4968.4,5785.77,2994.36,60.0,2003-07-01,2005-04-21,2006-09-06,2010-03-26,24,16.45,1
PAIM-1498,Project PAIM-1498 - Metro Line Phase II,Railways,Ministry of Railways,RVNL,Tamil Nadu,1783.81,1783.81,1616.53,100.0,2002-11-01,2004-12-20,2004-12-20,2010-03-24,0,-0.9,0
